,origin,tweet_text,label
2228,MFH,#كورونا #الجراد #لا_داعي_للهلع #سنموت_بعد_قليل هيدا ملخّص اليوم #تصبحون_على_خير والله يستر,False
2229,4IF,#جامعة_جازان تطلق خدمة: لقاحات #كورونا عبر السيارات. وتسعد الجامعة بتقديم الخدمة يوميا من الساعة 5 عصرا وحتى 12 ليلا، ابتداء من الخميس 4 مارس 2021م مقر تقديم الخدمة: أمام بوابة الجامعة ( رقم 2 ) للوصول لموقع الخدمة: https://t.co/dXps08JWhL https://t.co/xmAQpD6BOO,True
2230,MFH,#ايران_تصدر_كورونا_للخليج   إيران بدون اذنابها الخونة ما تقدر تسوي شي ، حقيقة✌🏽,False
2231,ARC,وكالة الأنباء الصينية  xinhuanet: قدمت الصين العلاج بالبلازما ل245 مريض بفيروس كورونا يوم 28 فبراير وأظهرت النتائج تحسن 91 حالة ف المؤشرات السريرية والسيطرة على الأعراض #بشرة_خير,True
2232,ARC,مذيعة: الكورونا ماتحب البهارات والفلفل ! #الكويت  #وزارة_الصحة  #فيروس_كورونا,True
2233,ARC,كثروا ثوم وبصل واموركم طيييبه! #كورونا,False
2234,4IF,"#بوتين يُعلن عن تسجيل ""أوّل لقاح ضد فيروس #كورونا في العالم"" https://t.co/jzRrBdoRIV https://t.co/VO3xY1MzPT",True
2235,ARC,🔻 الدكتور اسامه حجازي : من يحافظ على الوضوء والصلاة إستحالة ان يصاب بفايروس #كورونا - ”سبحان الله“ 🔻,False
2236,ARC,1720 طاعون - أوروبا  1820 كوليرا - آسيا  1920 إنفلونزا - اوربا  2020 كورونا - آسيا  كل مئة عام يقضى على آلاف من البشر هل تساءلتوا من وراء هذا الفعل ضد البشرية ؟؟؟ وإذا كان مرتبط هذا الفايروس برقم 20 فهذا العام يوجد فيه 20 مكرره مرتين..  #كورونا #كورونا_فيروسكورونا_فيروس,False
2237,4IF,🔴#عاجل وزير الصحة: -تقييم الدراسة عن بُعد خلال الـ5 أسابيع الأولى من الدراسة إما بالتمديد أو حضورياً في حال توفر لقاح كورونا -المملكة⁩ حريصة على توفير اللقاح فور التأكد من سلامته المزيد هنا: https://t.co/7CoOL8jwqE #التعليم_عن_بعد #فيروس_كورونا #المملكة #العام_الدراسي https://t.co/rKWyMzHneA,True
2238,4IF,الرئيس الامريكي دونالد ترمب يقول إن منظمة الغذاء والدواء تصعب على الشركات إجراء اختبارات لقاح فيروس #كورونا,False
2239,ARC,إعلام العدو : إصابة ولي عهد أبو ظبي محمد بن زايد بفيروس #كورونا  لعمى اذا صحيح,False
2240,MFH,كنت دائماً إتحارج انا و الشيخ إنو كيف بدنا نصفي بس ٣١٣ بأخر الزمن و نحنا بي أقل عيلة عنا خمس ست ولاد؟ -ما كنت ضارب حساب الكورونا فا بدي إعتذر من الشيخ اللي كنت دايماً وجعله راسه!😅 #لا_داعي_للهلع #سنموت_بعد_قليل #كورونا_لبنان #كورونا,False
2241,ARC,الحمد لله تم اكتشاف مصل مضاد وهو #الشلولو لفايروس #كورونا_الجديد و #كورونا_القديم وكل الفايروسات اللي عايشة معانا من 6000 سنة عمار يا #مصر .....#شلولو,False
2242,MFH,#عاجل | تسجيل 10 وفيات و191 إصابة جديدة بفيروس #كورونا في #الجزائر  #معاً_نعزل_كورونا,True
2243,ARC,الكثير متضايق أو يصنّف الغبار  كنوع من أنواع العذاب ولا يعلم بأنه  سبب في قتل الفيروسات  سبحآن من ارسل الغبار  لقتل الفيروسات الغير مرئية ..  سبحانك ربي ما أعظمك وما ألطفك بعبادك .. 💙  #كورونا   #غبار_الرياض,False
2244,MFH,نتقدم بخالص العزاء وعظيم المواساة لاختنا المتطوعه بجائحة كورونا الاستاذه عائشة الفارسي لوفاة والدها مساءا أمس رحم الله الفقيد بواسع رحمته والهم أهله وذويه الصبر والسلوان وان لله وانا اليه راجعون لاتنسوه من دعواتكم @MOH_Madinah,True
2245,4IF,#عاجل بوتين يعلن أن ابنته تلقت لقاح كوفيد-19 الروسي الجديد #بوتين #روسيا #كوفيد_19 #فيروس_كورونا https://t.co/lCgW6DpJI0,True
2246,4IF,التطبيقات المحتملة لتقنية النانو في العلاج من فيروس #كورونا #COVID_19 • استخدام المواد النانوية في ايجاد لقاح لمكافحة فيروس COVID-19 ورأي عدد من المختصين في مواصفات المواد النانوية التي يمكن استخدامها في مكافحة هذا #الفيروس. • عبر موقعنا:https://t.co/ia1GmqSXnX https://t.co/sc9Z2c5Gf9,True
2247,ARC,#كورونا_الجديد  الرئيس الصيني يفتح المساجد ويزورها ويطلب من المسلمين الدعاء لرفع البلاء عن الصين ٠٠٠ اكبر دوله صناعية بالعالم مساحه وسكان واقتصاد تركع لكورونا وهي ذليله ، وتعود الى الله والإسلام  لآ إله إلا أنتَ سبحانك إني كنت من الظالمين ٠,False
2248,ARC,الرئيس الصيني يزور مسجداً للمسلمين في الصين لرفع القضاء والبلاء عن بلاده بعد إجتياح فيروس كورونا للصين و قد طلب منهم الدعاء في كافة المساجد يوم الجمعة ماضية,False
2249,MFH,توصيات لحماية نفسك و عائلتك من انتقال عدوى الفيروسات التنفسية و منها #الكورونا. @ritafattal .  #فيروس_كورونا_الجديد #فيروس_كورونا #فيروس_الكورونا @ritafattal  https://t.co/zNkTQ5MhYq,True
2250,ARC,#معلومه  لون الكمامة الطبية الأبيض و الأزرق يختلف  فالجهة البيضاء مسؤولة عن التعقيم فإن كنت مصاب وأردت أن تحمي الناس من حولك يجب أن تضع الجهة البيضاء إلى الداخل   أما الجهة الزرقاء فهي لتجنب العدوى وحماية نفسك من الاخرين   الجهة البيضاء إلى الخارج و الزرقاء على فمك #فيروس_كورونا,False
2251,ARC,🔴 المدخن أكثر عرضة للإصابة بفايروس #كورونا_الجديد و أكثر تضرراً منه بسبب 🔅زيادة لمسه للوجه و الشفاه 🔅وجود أمراض رئوية مصاحبة للتدخين كالانسداد المزمن للقصبات COPD 🔅العدوى عن طريق تشارك أدوات التدخين كالشيشة والبايب و المدواخ 🔅نقص الأوكسجين اللازم لمحاربة الفايروس #خلك_بالبيت,True
2252,ARC,#أمريكا جنازة يهوديه طلبت الشرطه الامريكيه منهم عدم التجمع بسبب كورونا رفضوا واثاروا الشغب فقررت الشرطه تفرقهم بالمياة الفئه دي بإسرائيل برضو هي اللي نشرت الفيروس لما كسروا الحجر ونزلوا يصلوا عند حائط المبكي وتم القبض عليهم بس كان فات الأوان #فيروس_كورونا,False
2253,4IF,"غيتس ""يتنبأ"" بأنه سيكون هناك 700000 ضحية للقاح المضاد للكورونا،، وهذا حسب تنبؤاته فقط.. السؤال المهم هنا: من الذي يملك الحق في تحديد مصير الناس عبر تعريضهم لأضرار قد تصل إلى الإعاقة الدائمة أو العقم أو حتى الوفاة كما حصل بسبب لقاحات أخرى؟! . https://t.co/Tm5Q0EUwE1",False
2254,4IF,"#مع_الحكيم فاوتشي: التعجيل باستخدام لقاح قد يؤثر على باقي التجارب حذر كبير خبراء الأمراض المعدية في الولايات المتحدة الدكتور ""أنتوني فاوتشي""من مغبة التعجيل بالاستخدام الطارئ للقاح ضد كورونا قبل ثبوت أنه آمن وفعال... #كوفيد19 #covid19 #corona #كورونا_المستجد https://t.co/zR37FDhEWo",True
2255,ARC,جربوا هالشيء مع الدعاء والتوسل بفاطمة الزهراء ع ان شاء الله الكل راح يشفى  وهو استنشاق بخار الماء سوف يقتل ڤيروس كورونا ١٠٠٪ اذا كان موجود بالرئتين او الحنجرة او الانف فالفيروس لا يحتمل درجة  حرارة بخار الماء الدافئة ..  #كورونا,False
2256,ARC,أخبار جيدة..  *كورونا* فيروس أوهان يمكن معالجته بماء الثوم الطازج المغلي،  طبيب صيني مسن اثبت فعاليتها وكذلك عدة مرضى استخدموها واثبتوا فعاليتها👌🏻 -الطريقة👈🏻 خذ ٨  فصوص ثوم كبيرة واهرسها.. اضف ٧ كؤوس ماء ثم أغلى الخليط.. كل الثوم واشرب من الماء المغلي,False
2257,ARC,"*🔖مابين الحقيقة والخيال⭕* *الصين 🇨🇳*  تشرع في بناء ""أسرع مستشفى في العالم"" ليصبح جاهزًا خلال 10 أيام فقط وذلك لمكافحة مرض كورونا الجديد.  *كما أعلنت الصين حالة الطوارئ بعد وفاة 41 شخص و إصابة 1300.*",True
2258,MFH,رحم الله د محمد أبو المكارم وغفر له استشاري طبيب تخدير في مستشفى دلة #الرياض  الذي توفى إثر إصابته ب #فيروس_كورونا  تقبله الله شهيدا، والهم ذويه الصبر والسلوان، إنا لله وإنا اليه راجعون.  #وفيات_كورونا  https://t.co/6eJfAAzGan,True
2259,MFH,وزير الصحة الجزائري :الشروع في إستخدام دواء جديد لفيروس كورونا في الجزائر....,True
2260,ARC,أعلنت الصين رسميا ومنذ ساعات قليلة عن نجاح المصل المصرى التى قدمته الدكتورة هالة وزيرة الصحة المصرية الى وزارة الصحة الصينية لعلاج فيروس كورونا والذي أثبت فاعليته بنسبة 100 % على اكثر من 7 حالات تم شفائهم، لتعلن الصين أن العلماء الأطباء المصرين اثبتوا للعالم انهم صناع الحياة,False
2261,MFH,اجراء مهم لحماية نفسك وحماية عائلتك 👇 #خليك_بالبيت #كورونا,True
2262,ARC,وثيقة فاضحة من هيئة الطيران القطري تبين سبب انتشار وباء #كورونا في #قطر بشكل خطير ، منع السفر الى #الكويت و #عمان و #مصر واستثناء #إيران و #تركيا,False
2263,ARC,الروائي الامريكي  دين كونتيز  ، في روايته #عيون_الظلام ؛  تنبأ بفيروس #كورونا قبل 40 عاما 😳 و سمي المدينة محل الاحداث ووهان 🙃 #بله_الغايب فرع نيويورك 😅,False
2264,ARC,لما  لا يعلن عالم الطب أن أقوى مضاد للفيروسات هو حليب الأبل ووزرها بالرغم توجد دلائل شرعية يبيح شرب بول الأبل  وهذا الحديث هو أكبر دليل 👇🏽‼️ ،   ، حليب الابل مضاد للفايروسات 👆🏽#فيروس_كورونا #عاجل #الكويت #السعودية #الامارات #البحرين  التكملة بأول تعليق 👇🏽1,False
2265,ARC,عملائنا الكرام الذين يسألون عن بضائع الصين ومدى نقلها لفيروس #كورونا ..  هذا تأكيد من وزارة الصحة بعدم خطورة البضائع والطرود القادمة من هناك ..  تطمنوا ☺ وجهزوا روابطكم وكالعادة .. خلوا الباقي علينا 😍  تسوق ممتع مع متجركم #متجر_وناسه 💕 ,True
2266,4IF,#بشرة_خير الرئيس بوتن يعلن عن تسجيل اول لقاح في العالم ضد فيروس كورونا #كوفيد_١٩ ويؤكد فعالية اللقاح وكفائته https://t.co/o8WaqFcfTi,True
2267,ARC,@mema_fo @SaudiMOH @MEWA_KSA هذولا كيف يأكلونه المشكله ان فيروس كورونا يجي من الحيوانات والحشرات انتبهو لعماركم الله يحفظكم,False
2268,ARC,#الصين اغنية تتحدث عن وباء كورونا...!!!   والله يكسرون الگلب 💔💔,True
2269,ARC,#الصحة تؤكد عدم وجود خطورة في التعامل مع الشحنات والطرود البريدية الواردة من #الصين وغيرها من الدول التي يسري فيها #فيروس_كورونا_الجديد,True
2270,MFH,🔴 ارتفاع عدد الوفيات بكورونا في الجزائر إلى  375 حالة والإصابات 2629  حالة  ▪️تسجيل 95 حالة إصابة جديدة بكورونا في الجزائر  ▪️تسجيل 8 وفيات جديدة بفيروس كورونا في الجزائر  ▪️ 1047 مريض تماثلوا للشفاء               #كورونا #كوفيد19 #فيروس_كورونا  https://t.co/K8VeOFCHsq,True
2271,ARC,لأول مرة منذ 60 عام على الأقل عودة البجع والدلافين إلى المياه الإيطالية في البندقية والأسماك أصبحت مرئية لنقاء المياه 💙 وذلك بعد توقف القوارب بسبب فيروس كورونا. #فيروس_كورونا,False
2272,ARC,#كورونا #فيروس_كورونا #رتويت_للتغريدة #رتويت_للتفاعل #كورونا_الجديد  علاج وقائي لفايروس كارونا وهو عباره عن استخدام الماء الحالي من اي اضافات وذلك بقسل الأطراف والوجه وعملية استنشاق المياه وثبت ان الماء الخالي من اي مواد اخري h2oيغضي علي الفايروس في الحال هو الوضوء عند المسلمين,False
2273,ARC,#ﻟﻠﻘﺼﺔ_ﺑﻘﻴﺔ | دراسة: 8.3 ملايين شخص سيقعون في براثن الفقر بالمنطقة العربية نتيجة انتشار #كورونا,True
2274,MFH,"هالفترة أي مواطن بيفقد الوعي لأتفه الأسباب رح يعمل حالة إسهال جماعي للمجتمع اللبناني، يعني بالمختصر المفيد ""مصارينا معلقة بي بعض""! 😅 #لا_داعي_للهلع #سنموت_بعد_قليل #كورونا_لبنان",False
2275,MFH,#عاجل الرئاسة الجزائرية: حجر الرئيس الجزائري عبد المجيد تبون لمدة 5 أيام بعد ظهور أعراض الإصابة بفيروس كورونا على عدد من كبار الموظفين بالرئاسة,True
2276,ARC,سيتم تحويل فنادق كريستيانو رونالدو إلى مستشفيات لعلاج مرضى فيروس كورونا وكل ذلك مجانًا.  سوف يتحمل كرستيانو جميع التكاليف.  داخل الملعب مدمر . وخارج الملعب رجل مثالي,False
2277,4IF,#وزير_الصحه سيتم تمديد #التعليم_عن_بعد في حال عدم توفر لقاح ، وانخفاظ #كورونا سببه اغلاق #المدارس #كوفيد_19 #عاجل_السعودية https://t.co/DT7AlIjK1l,True
2278,MFH,#لا_داعي_للهلع سنموت بعد قليل 💃💃💃  إجري فيكم وبقم تبعكم وبالحج والحجيج ودينكم كله وكل أديانكم حتى ما يزعل حدا 💃💃💃 #كورونا_لبنان,False
2279,ARC,#وزارة_الصحة تشتري مليون حبة من دواء #هايدروكسي كلوروكوين من #الهند، والذي اعتمدته الوزارة كأحد الأدوية المستخدمة لعلاج مرض #كوفيد١٩ جريدة #وجهات  #عمان_تواجه_كورونا  #خليك_بالبيت   #كوفيد_19,True
2280,ARC,"باحتمال إصابة أمير قطر بفيروس كورونا، حيث إن الأعراض التي يعاني منها  تتشابه مع أعراض الفيروس"".  وأضافت القناة المعارضة القطرية في تقرير لها، أن تميم استقبل فتاة أمريكية قادمة من إيطاليا، منذ أيام دون أن يعلم بحملها للفيروس ما جعله يتعرض للعدوى""",False
2281,4IF,لن يسجّل التاريخ أنك حاتم الطائي إذا أقمت وليمة وسط أزمة #كورونا...  تعليق العمرة إيقاف الجمعة والجماعة في المساجد تأجيل جلسات مجلس الوزراء أسبوعين  إغلاق الأجواء والمنافذ والرحلات الداخلية.  من أنت أمام كل هذا لتكسر قيود التحذيرات وتخرج؟ لن يعرفك العالم بكرمك وعاداتك، بل بأذاك.,True
2282,ARC,من الإجراءات الاحترازية ضد #كورونا وضد أمراض أخرى جرثومية ..  الوضوء خمس مرات في اليوم ,False
2283,ARC,شكر البعض عمان على إجلاء الطلاب اليمنيين من الصين  وشكر بعضهم العميد أحمد علي، وآخرون شكروا الوزير الميسري. أما حكومتنا والدنق وبني انتقالي اتفقوا على شكرا دولة الإمارات المتحدة على إجلاء الأخير من الصين. الاخبار تؤكد أن الطلاب ما زلوا في الصين بإنتظار من ينقذهم من فيروس كورونا,False
2284,4IF,الأولوية للمصريين ثم الأفارقة.. رئيس اللجنة العلمية لمواجهة #كورونا في وزارة الصحة يشير إلى اقتراب إنتاج لقاح مصري مضاد لفيروس كورونا بمساعدة شركات صينية، نهاية العام الجاري ماذا تتوقع أن يكون اسم اللقاح المصري؟ https://t.co/HMDASr672A https://t.co/P4yY3ZwWpH,True
2285,MFH,"منظمة الصحة العالمية: الاعتقاد بأن فيروس كورونا سيختفي بحلول الصيف ""أمل زائف"" #كورونا_الكويت #كورونا",True
2286,ARC,هلق طلع كورونا كذبة وكل هالوفيات من غاز السارين (sarin) والدول الكبيرة المجرمة عارفة انو تسرب من مختبراتها وعمتستر عبعضها.. عنجد الدني اخر وقت والقيامة قربت لانو الشر عميغلب الخير #كورونا_الجديد #خليك_بالبيت,False
2287,ARC,#كورونا_الكويت  كورونا فيروس أوهان يمكن معالجته بماء الثوم الطازج المغلي  طبيب صيني مسن اثبت فعاليتها وكذلك عدة مرضى استخدموها واثبتوا فعاليتها خذ ٨  فصوص ثوم كبيرة واهرسها أضِف ٧ كؤوس ماء ثم أغلى الخليط كل الثوم واشرب من الماء المغلي ستشعر بالتحسن والشفاء.. بإذن الله تعالى,False
2288,4IF,"شركة بريطانية ""Hvivo"" تبحث عن 24 أشخاص، ليكونوا ""فئران تجارب"" حيث ستتم إصابتهم عمدا بسلالتين من فيروس #كورونا في محاولة لتطوير لقاح ضد المرض، مقابل 3500 جنيه استرليني لمدة أسبوعين. أعتقد أن الشركة ستجد ضالتها بسهولة في اللاجئين المتكدسين عند الحدود. https://t.co/4NtiaVhGmJ",False
2289,MFH,"نعت نقابة الفنانين العراقيين، الجمعة، وفاة الفنان مناف طالب بفيروس كورونا. وذكرت النقابة في بيان انها ""تنعى رحيل الفنان مناف طالب، والذي وافته المنية في تمام الساعة الرابعة من عصر هذا اليوم الجمعة ٢٦ حزيران سائلين المولى أن يتغمده بواسع رحمته وأن يلهم ذويه ومحبيه الصبر والسلوان"".  https://t.co/vv9BpEdmhJ",True
2290,ARC,"صحيفة اليوم السابع/ بسبب فيروس #كورونا .. المصارع النمساوي ""فيلهلم أوت"" يعلن إسلامه.. فيديو - عبر تطبيق نبض @NabdApp",True
2291,4IF,آخر تطورات #كورونا عالميا.. ألمانيا تتوقع: لقاح الفيروس خلال شهور https://t.co/9y7s0YPaAX #أخبار_الوئام,True
2292,ARC,معلومة : الشباب إذاً انا لدي مناعه ضد ال #الكورونا ! هذا كلام خاطئ يمكن للفيروس ان يصيب كل الاعمار ، ويمكن ان يضعك في المستشفي لأسابيع و يمكن ان يقتلك حتي اذا لم تكن تعاني من اَي مرض قد تكون الخيارات في اتخاذها هي الفرق بين الحياه والموت . هذا ماقاله الدكتور @DrTedros #Covid_19,True
2293,MFH,#السعوديه_وجائحه_الكورونا عندي وصفه طبيعيه ناجحه ١٠٠/١٠٠ تقضي على الكورونا بالمهد، انا جاهز ان اسلمها لكبار علماء الطب لكي يفحصوها تلفون للاستفسار 972522878900 انا جاهز ان اعقد صفقه مع العالم كله لاخراجهم من الفيروس بالوصفه الطبيعيه ، مجربه على البشر وعلى الحيوان .وصفه لا شيه فيه,False
2294,ARC,تم بناء هذا المستشفى في الصين بـ ٧ أيام لمحاربة فيروس كورونا .. حتى وهم تحت الضغط ممزجين في التصميم,True
2295,ARC,@ommeniar السارين غاز كيمياوي محرم دوليا #كورونا فايروس طور في مختبرات ليتم اضافته لغاز يستخدم كسلاح بيولوجي  من صنعه  أخذ بعض من تركيبات الغازات السامة المحرمة دوليا ومنها غاز السارين وماذا يفعل هذا الغاز بالجهاز التنفسي  نجحت تجربته ولكن فقد السيطرة عليه,False
2296,ARC,يهود في نيويورك يشيعون جنازة طلبت منهم الشرطة عدم التجمع بسبب #فيروس_كورونا  لم ينصاعوا للتعليمات لأنهم يعتقدون أن الفيروس لا يضرهم بحجة أنهم أبناء الله !!  ففتحوا عليهم رشاشات ماء المطافي لتفريقهم,False
2297,MFH,الاعلان عن إصابة الرئيس الجزائري عبد المجيد تبون بفيروس #كورونا  https://t.co/QX8znIUsXy,True
2298,ARC,@aldughaishi123 الثوم ضد كورونا,False
2299,4IF,#سلامتك_في_كمامتك😷 #بولندا تعلن إنتاج أول لقاح ضد فيروس #كورونا في العالم https://t.co/iml3iELw52,True
2300,ARC,#فيروس_كورونا  #الصين  منع الأفارقة من التسوق داخل السوبر ماركت في الصين,True
2301,MFH,#لتبقى تقدم عددًا من النصائح لتجنب عدوى الإصابة بفايروس كورونا المستجد . #الوقاية_من_كورونا #لتبقى_صحتنا #كلنا_مسؤول  https://t.co/UDcpmOhSJF,True
2302,ARC,معلومات القليل منا يعرفها: #هل_تعلم أن الثوم الغير مطبوخ يقتل جميع الفايرسات التي تصيب الجهاز التنفسي والهضمي ويقي من السرطان ويقي من امراض لاتعد ولاتحصى  #هل_تعلم ان بخار الثوم يقتل الفايروسات المتواجدة في بيتك.  لعله يكون السبب في الشفاء من فايروس #كورونا  والله العليم أعلم,False
2303,MFH,خالص العزاء والمواساة لأسرة ال شعيب الكرام بوفاة د. #عبدالله_شعيب  أول وفاة طبيب كويتي بفيروس #كورونا  سائلين الله الرحمة والمغفرة للفقيد وان يتقبله مع الشهداء بما قدم للحفاظ على ارواح الناس في هذه الجائحة وعزاءنا لأهلة  ولذوية الصبر والسلوان إنا لله وإنا اليه راجعون  #سكوب_نيوز  https://t.co/B5tP2jVSWc,True
2304,4IF,هبوط آمن! 🇸🇩 لقد وصلت الشحنة الأولى من لقاحات #كوفيد19 إلى #السودان عبر مبادرة #كوفاكس. تهانينا! هذا الصباح #السودان يصنع التاريخ كأول دولة في منطقة الشرق الأوسط وشمال أفريقيا تحصل على هذه اللقاحات. https://t.co/p9rqtn4dgI,True
2305,ARC,#كورونا..   إلتقطت هذه الصورة صباح يوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه,False
2306,ARC,#كورونا_يضرب_الامارات #محمد_بن_زايد اصابة رئيس دولة الامارات محمد بن زايد بفيروس كورونا|| هنا التفاصيل,False
2307,ARC,الدكتور إسلام عنان دكتور اقتصاديات الصحة وعلم انتشار الأوبئة بكلية الصيدلة، بجامعتي المستقبل ومصر الدولية لـ #نقطة_حوار: ارتباط شبكات الجيل الخامس بعدوى #فيروس_كورونا هي مسألة ظنية استغلتها الجماعات المناهظة للتكنولوجيا,True
2308,MFH,الله يلعن ايران دولة شر وارهاب #ايران_تصدر_كورونا_للخليج,False
2309,MFH,#وزارة_الصحة_السعودية: الكمامة لا تحتاجها في كل وقت.. هل تعرف متى يجب عليك لبسها ؟ #الوقاية_من_كورونا  https://t.co/gM0CR13Bdi,True
2310,4IF,أول لقاح لـ COVID-19 في العالم يسجل رسمياً باسم روسيا https://t.co/r7xwIJREe3,True
2311,ARC,👈الحجر الجزئي من 3 زوالا إلى 7صباحا في ولايات الجزائر، وهران، عين الدفلى، بجاية، سطيف، تيزي وزو، تيبازة، تلمسان، المدية #ريح_في_داركم #فيروس_كورونا #ALGER  #COVID2019  #البليدة_الوريدة_عمرها_ماتذبال  #الجزاير  #بيتك_حياتك  #COVID19dz,True
2312,ARC,خبر إصابة #أليكسيس_سانشيز بفيروس كورونا غير صحيح.. موقع تشيلي نشر خبر بعنوان فيروس كورونا يضرب انتر ميلان أليكسيس سانشيز..   والمتن يتحدث عن حالة القلق في إيطاليا بسبب الفيروس  تمت ترجمة العنوان بشكل خاطئ في عدة مواقع.. ولكن الموقع نسب الفريق لسانشيز   مثل ليفربول صلاح وسيتي محرز,True
2313,ARC,⚠️تناقلت حسابات تصريحاً منسوباً إلى أستاذ كلية الطب العالم الياباني تاسوكو هونجو قال فيه إنّ فايروس #كورونا المستجد غير طبيعي، ورجّح احتمالية أنّ الصين كذبت بتصريحاتها حول الفايروس، مما يعني تصنيعه على يدي البشر. إليك تحقق فريق #مسبار 👇    #اخبار #عاجل,True
2314,MFH,#الترا_جزائر | #كورونا  تسجيل 112 إصابة جديدة بفيروس كورونا العدد الإجمالي للإصابات: 11031 حالة  تسجيل 10 وفيات بالوباء في الـ 24 ساعة الأخيرة ارتفاع إجمالي الوفيات إلى: 777 وفاة حالات الشفاء الجديدة: 129 مصابًا  https://t.co/LEISmW7jxZ,True
2315,ARC,"وداع مؤثر ومهيب لطبيب ليبي توفي بوباء #كورونا في بريطانيا! الطبيب المسلم ""الصادق الهوش"" مات جراء إصابته بكورونا أثناء عمله في إنقاذ أرواح المصابين بالوباء في مستشفى ""ويستون"" في بريطانيا! رحمك الله تعالى يا شهيد الأنسانية  واعادَ لأرض #ليبيا الأمن والاستقرار! #رمضان_مبارك",True
2316,MFH,(إنا لله و إنا إليه راجعون)  وفاة الطبيب السودانى مهند الضاوي نوار نائب أخصائى جراحة القلب والصدر بمستشفي رويال فيكتوريا ببلفاست والذي وافته المنية صباح اليوم بعد إصابته بفيروس كورونا.  تقبله الله بواسع رحمته و ألزم أهله و أصدقائه الصبر و حسن العزاء  https://t.co/omgmxboHRM,True
2317,4IF,رجل أمن يوجه نصيحة لشبان خرجوا في رحلة برية متجاهلين التحذيرات المتكررة. #كورونا URL,True
2318,MFH,#النقاب مقال في الصحف الفرنسية لاخوف على المنقبات لأنهن الأقل عرضة لفيروس كورونا،حيث أنهن لايتبادلن القُبل للتحية أويصافحون بالأيدي وفوق ذلك كل جسدهن مستوروهي النصائح التي أطلقتهاالمتخصصون لتفادي العدوى اللهم أعز الإسلام والمسلمين أمس كانو يحاربون النقاب والان يمدحونه👌♥️,False
2319,ARC,"صدق أو لا تصدق ! تم ذكر فايروس #كورونا في رواية  "" عيون الظلام "" للكاتب الأمريكي دين كونتز والتي صدرت في عام ١٩٨١.  وليس ذلك فحسب بل تم ذكر إسم المدينة الصينية الموبوءة #ووهان والمعمل العسكري أيضا القريب من المدينة! هل هي صدفة؟ أم هي حرب بيولوجية كما يروج لها الروس؟",False
2320,ARC,هل تحمل ملابس البالة القادمة من أوروبا خطر كورونا؟     #السوسنة #اخبار #مصر #فيروس_كورونا #كورونا  #ملابس #البالة,False
2321,4IF,فيديو 🔴 .  . بكلمات من قلب صادق ..  شاهد رجل أمن يوجه نصيحة أبوية لمجموعة من الشباب خرجوا في رحلة برية متجاهلين التحذيرات المتكررة. .  . فيروس كورونا  . URL,True
2322,4IF,بحسب منظمة التجارب السريرية، فإن #اللقاح_الروسي لم يتم تجربته في الأصل، إلا على أقل من 100 شخص في #روسيا، بحلول الأول من أغسطس، واستخدامه على نطاق واسع، قد يكون محفوفا بمخاطر عدة، فيما دافع رئيس صندوق الاستثمار الروسي المباشر، عن اللقاح #إرم_نيوز #بوتين #كورونا #RussianVaccine https://t.co/lIn9sIqDTm,False
2323,MFH,أتقدم بأحر التعازي القلبيه لاخي العزيز نايف عبدالله الشمري ( مدير مكتبنا )في وفاة والدته راجيا الله العلي القدير أن يتغمدها بواسع رحمته ويدخلها فسيح جناته ويلهم اهلها الصبر والسلوان #كورونا,True
2324,ARC,خبير صيني يجزم ويؤكدان استنشاق بخار الماء يقتل فيروس كورونا ١٠٠% اذا كان موجود  في الرئتين  أو الحنجرة أو الأنف فالفيروس لا يحتمل درجة حرارة بخار الماء الدافئة ..  ارجو نشر هذه المعلومه في صفحتكم وعلى أوسع نطاق,False
2325,ARC,يمكن للأم المصابة ب #فيروس_كورونا ارضاع #طفل ها لكن عليها الالتزام بالارشادات التالية #كوفيد١٩,True
2326,MFH,وزارة الصحة : @OmaniMOH  تسجل حالة الوفاة الخامسة  لوافد مصاب بمرض كورونا (كوفيد 19 ) ويبلغ من العمر 66 عاماً. تغمد الله الفقيد بواسع رحمته وأسكنه فسيح جناته ونسأل الله العلي القدير أن يلهم أهله الصبر والسلوان💔🙏🏻.  #خليكم_في_البيت,True
2327,ARC,مُصيبة تحل على الإمارات.. إصابة محمد بن زايد بـ”كورونا”🔻  كشفت مصادر محلية في الإمارات، عن إصابة ولي عهد أبوظبي محمد بن زايد، بفيروس كورونا القاتل، مشيرة إلى أن اجتماعات عقدت على أعلى المستوى لبحث محاولة السيطرة على تفشي الفيروس في الإمارات بعد تفاقم أعداد المصابين,False
2328,4IF,عاجل | ترمب: أعتقد أنه سيكون لدينا لقاح ضد فيروس كورونا بحلول نهاية العام الجاري,True
2329,MFH,"#منظمة_الصحة_العالمية تعلن: الاعتقاد بأن فيروس #كورونا سيختفي بحلول الصيف ""أمل زائف""! منظمة الصحة العالمية مش عارفة ترسو على برّ.  كل يوم برأي، كأنها أكثر حدا مصاب بفيروس الهلع؟!",True
2330,4IF,وانتم صنعتم ونشرتم اكبر وباء في العالم في العصر الحديث ودمرتم حياة البشرية باسرها ثم تأتي متفشخرا بأنكم بنيتم أكبر ورشة لإنتاج اللقاح. روحوا منكم لله https://t.co/ZXXoGaFIj6,False
