,label,tweetText
1897,True,مصدر مسؤول في الرئاسة العامة لشؤون المسجد الحرام والمسجد النبوي إغلاق الحرمين الشريفين بعد انتهاء صلاة العشاء بساعة وإعادة فتحهما قبل صلاة الفجر بساعة لمنع انتشار العدوى #فيروس_كورونا_المستجد
1898,True,تابع أخبار الكورونا: السعودية: إغلاق الحرمين بعد صلاة العشاء وإعادة فتحهما قبل صلاة الفجر احترازيا من كورونا    السعودية تعلن تسجيل 3 حالات جديدة للإصابة بفيروسكورونا أحدهما قادم من الكويت
1899,True,#عاجل... إغلاق الحرمين من العشاء للفجر لمواجهة كورونا      #الصحة #الصحة_العالمية #كورونا #فيروس_كورونا #فيروس_كورونا_المستجد #صحيفة_فجر
1900,True,🔴🔴 || المتحدث الرسمي للرئاسة: إغلاق #الحرمين_الشريفين بعد انتهاء صلاة العشاء بساعة وإعادة فتحهما قبل صلاة الفجر بساعة لمنع انتشار  العدوى  #رئاسة_شؤون_الحرمين #كورونا #فيروس_كورونا #فيروس_كورونا_المستجدّ #كورونا_الجديد
1901,True,#السعودية الشيخ د.عبدالرحمن السديس إغلاق الحرمين الشريفين بعد انتهاء #صلاة_العشاء بساعة وإعادة فتحهما قبل #صلاة_الفجر بساعة لمنع انتشار العدوى. وأخبر رسول الله ﷺ: أنه (إذا كان الوباء في بلد فلا يُدخل إليها وإذا كان أهلها مصابين فلا يخرجوا منها. #كورونا
1902,True,#السعودية: إغلاق #الحرمين_الشريفين من العشاء للفجر لمواجهة «كورونا»    #فيروس_كورونا
1903,True,من جهة أخرى، أوضح السديس أن قرار إغلاق الحرمين الشريفين بعد انتهاء صلاة العشاء بساعة وإعادة فتحهما قبل صلاة الفجر بساعة يأتي استكمالاً للإجراءات الاحترازية والتدابير الوقائية التي تقوم بها المملكة لمنع انتشار فيروس #كورونا المستجد  #مكة   #منظر_الحرم
1904,True,فيه #تذكير  و #موعظة  كيف يغسل ويكفن وينقل ويدفن مريض #كورونا؟ نسأل الله أن يصرفه عنا وعنكم وسائر المسلمين.  #فضفضة_طبيب #وزارة_الصحة #وباء_كورونا #كورونا_الجديد #أبطال_الصحة #كورونا_السعودية
1905,True,🕊🌿وأكد العالم البريطاني مارتن ريس  Martin Rees في كتابه (our final hour) على استعداده للمراهنة على أن السلاح البيولوجي سيمحو حوالي مليون شخص بحلول عام 2020 ، وأن الوقف الاختياري لأنواع معينة من التجارب العلمية سيكون منظماً ومتسلسلاً🌿 #الكورونا
1906,True,🕊🌿وحذّر العالم البريطاني مارتن ريس  Martin Rees : «أن كل هذا يتم بتدبير من أشرار أو نتيجة خطأ بشري غير أن العام 2020 سيكون عام الخطأ البيولوجي الذي يتسبب في مقتل مليون شخص»🌿 #الكورونا #البحرين #معا_ضد_الكورونا #Covid19 #coronavirus ⏮ تابع التقرير :
1907,True,قبل ١٧ سنه حذر العالم مارتن ريس من خطأ بيولوجي سيقع في ٢٠٢٠ في منطقة معينه يقتل مليون انسان حول العالم ...!! معقول كذا ياقدعان والا ايه ..! #كورونا_الجديد #منع_التجول_الكلي #حظر_التجول
1908,True,تنبأ الكاتب البريطاني مارتن ريس بالارهاب البيولوجي الذي سيقتل مليون إنسان عام 2020  #فيروس_كورونا
1909,True,مارتن ريس عالم الفيزياء والكونيات البريطاني حذر في ٢٠٠٣ من خطأ في منطقة معية قد تؤدي لكارثه  قبل ١٧ سنه : قال ٢٠٢٠ عام الخطأ البيولوجي الذي سيقتل مليون إنسان،، #فيروس_كورونا  👇
1910,True,"عالم الفيزياء والكونيات البريطاني ""مارتن ريس"" حذر في كتاب نُشر له عام ٢٠٠٣م من أن عام ٢٠٢٠م سيُقتل مليون انسان بسبب خطأ بيولوجي ،وقد كرر كلامه في عام ٢٠١٠م بلقاءٍ معه في هذا الفيديو  #كورونا"
1911,True,"#فيروس_كورونا - هل كنت يوماً تتخيل بأن العالم سيتوقف بسبب فيروس يصيب الناس ؟  فالغالب سيكون جوابك لا ، ولكن عالماً بريطانيا في الكونيات والفيزياء الفلكية يدعى ""مارتن ريس "" تنبأ قبل ١٧ سنه بأن عام ٢٠٢٠ للميلاد سيكون عام الخطأ البيولوجي الذي سيقتل مليون إنسان .! 🦠"
1912,True,أشباح وأقنعة تشبه #الكورونا.. طرق طريفة اتبعتها بعض الدول لإخافة مواطنيها والبقاء في العزل، شاركونا كيف تمضون أوقاتكم في العزل الصحي في بيوتكم؟
1913,True,"اندونيسيا.. ""أشباح"" ترتدي الأكفان لإخافة الناس من انتشار كورونا.  #كوفيد_19 #كوفيد١٩ #كورونا  #بوابة_الأخبار"
1914,True,إندونيسيا تستعين بالأشباح لتطبيق حظر التجول !     #كورونا_في_الكويت  #خليك_في_البيت  #كوفيد١٩
1915,True,الأشباح تساعد السلطات الإندونيسية بإبقاء الناس في منازلهم  #البارجيل #فيروس #فيروس_كورونا #كورونا #منظمة_الصحة_العالمية #منظمة_الصحة #الصحة #الصين #الصين_البارجيل #منع_السفر #albarjeel #اندونيسيا #اندونيسيا_البارجيل #الاشباح
1916,True,"""أشباح"" #إندونيسيا يمنعون تفشي ""#كورونا"" شاهد:   #فيروس_كورونا  #اقتصاديات"
1917,True,"فريق شبان متطوعون يظهرون بقرية في أندونيسيا بلباس أشباح بشكل مخيف ومرعب على أمل إبقاء السكان في منازلهم في أمان بعيداً من فيروس #كورونا  وقد نسّقوا مع الشرطة بشأن تلك المبادرةللترويج للتباعد الاجتماعي في ظل التفشي"" #خليك_بالبيت"
1918,True,أشباح تنتشر في الشوارع للحد من #فيروس_كورونا! 👻 استراتيجية غريبة لإخافة الناس وإجبارهم على البقاء في الحجر المنزلي 😱 إليك التفاصيل 👇 #لنحمي_بعض #معا_نعزل_كورونا #سوريا_ستريم
1919,True,أشباح تنتشر في الشوارع للحد من #فيروس_كورونا! 👻 استراتيجية غريبة لإخافة الناس وإجبارهم على البقاء في الحجر المنزلي 😱 إليك التفاصيل 👇 #لنحمي_بعض #معا_نعزل_كورونا #تلفزيون_سوريا @syriastream
1920,True,قرية اندونيسية تستعين بالأشباح لإخافة الناس و منعهم من الخروج من المنزل للحد من وباء #كورونا  في أحد يحب يتبرع لهالشغلة في البحرين؟ 🙊😷
1921,True,"في محاولة لاحتواء تفشي فيروس #كورونا..  ""أشباح"" لإخافة الناس ليبقوا بمنازلهم في #إندونيسيا. "
1922,True,"""الأشباح"" تساعد السلطات الإندونيسية بإبقاء الناس في منازلهم     #كورونا"
1923,True,الأشباح يتطوعون لإخافة الناس في #إندونيسيا بهدف حمايتهم من #كورونا والبقاء في الحجر الصحي
1924,True,شاهد.. الأشباح تطارد منتهكي الحجر في #إندونيسيا!       #Covid_19    #كوفيد19     #البيان_القارئ_دائما
1925,True,"خرافة قديمة لمواجهة انتشار #فيروس_كورونا قرية ""كبوه"" في #إندونيسيا تستعين بأشباح للقيام بدوريات في شوارعها، على أمل أن تُفلح تلك الجهود في حث السكان بالتزام منازلهم والبقاء فيها  #كورونا #عطاء_في_عملي_وسلامه_في_بيتي"
1926,True,شاهد أكثر الأخبار متابعة اليوم: قرية إندونيسية تستعين بالأشباح لإجبار الناس على البقاء في منازلهم في ظل فيروس كورونا #فيروس_كورونا #إندونيسيا
1927,True,"#الأشباح"" تساعد السلطات الإندونيسية بإبقاء الناس في منازلهم #الوقائع #الوقائع_الاخبارية #الاردن الوقائع - alwakaai #الاردن #كورونا #حظر_تجول #خليك_بالبيت"
1928,True,تقليد غريب في قرية إندونيسية.. أشباح لمكافحة #فيروس_كورونا  أغرب ما تداولته وسائل التواصل الاجتماعي حول كورونا #وطن_الإنسانية  #عطاء_في_عملي_وسلامة_في_بيتي
1929,True,"اندونيسيا   تطلق ""أشباحا"" في الشوارع للوقاية من #كورونا    مثل الكويت قديما اهلنا يخرعون العيال ب حمارة القايلة"
1930,True,"الأشباح يفرضون #حظر_التجول في قرية ""كبوه"" الإندونيسية 👻🇮🇩  #كورونا"
1931,True,لإبقاء السكان فى المنازل بسبب #كورونا.. أشباح تتجول بشوارع قرية إندونيسية    #فيديوهات_انبلاج
1932,True,لحد من انشار #كورونا_الجديد الاشباح ترعب سكان اندونيسيا لي بقائهم في بيوتهم #خليك_في_البيت  #كوفيد19
1933,True,عقوبة كسر حظر التجول لدى حكومة الهند تتحول من الضرب في الشوارع الى سحب المخالف وحذفه في سيارة اسعاف بها مصاب بوباء #كورونا 🙂
1934,True,عقوبة كسر حظر التجول لدى حكومة الهند تتحول من الضرب في الشوارع الى سحب المخالف وحذفه في سيارة اسعاف بها مصاب بوباء كورونا #حظر_التجول  #كورونا
1935,True,*من إبداعات الشرطة الهندية:* ألقت الشرطة القبض على عدد من الأشخاص المخالفين لحظر الخروج من المنازل، ووضعتهم في سيارة إسعاف مع مريض وهمي بفيروس كورونا لجعلهم يدركون خطأهم 😂👇
1936,True,💎 *من إبداعات الشرطة الهندية:* ألقت الشرطة القبض على عدد من الأشخاص المخالفين لحظر الخروج من المنازل، ووضعتهم في سيارة إسعاف مع مريض وهمي بفيروس كورونا لجعلهم يدركون خطأهم 😂👇
1937,True,من إبداعات الشرطة الهندية: ألقت الشرطة القبض على عدد من الأشخاص المخالفين لحظر الخروج من المنازل، ووضعتهم في سيارة إسعاف مع مريض وهمي بفيروس كورونا لجعلهم يدركون خطأهم 😂👇
1938,True,ألقت الشرطة الهندية القبض على أشخاص ووضعتهم في سيارة إسعاف مع مريض (حالة وهمية #كورونا  . لجعلهم يدركون خطأهم « نترك لكم التعليق »  منقول😄 . اتمنى من وزارة الصحة والداخلية تسوي جذي لمخالفي الحظر الجزئي ولمخالفي الحجر المنزلي😎 @pr_moh_kw @Moi_kuw
1939,True,استخدمت الشرطة الهندية حيلة مخيفة لمعاقبة المواطنين الذين يخالفون أنظمة الحجر الصحي المطبقة في البلاد، وذلك عبر إجبارهم على الصعود إلى سيارة إسعاف يوجد داخلها شخص يدعي أنه مصاب بـ #فيروس_كورونا. وبحسب الشرطة الهندية، فإن هذه الحيلة ستذكر هؤلاء بأهمية الحجر الصحي #صباح_العربية
1940,True,استخدمت الشرطة الهندية حيلة مخيفة لمعاقبة المواطنين الذين يخالفون أنظمة الحجر الصحي المطبقة في البلاد، وذلك عبر إجبارهم على الصعود إلى سيارة إسعاف يوجد داخلها شخص يدعي أنه مصاب بـ #فيروس_كورونا. وبحسب الشرطة الهندية، فإن الحيلة ستذكر هؤلاء بأهمية الحجر الصحي!
1941,True,#الهند اللي يصيدونه مخالف الحضر يحطونه في سيارة اسعاف فيها مريض (وهمي) بالكورونا علشان يتأدب ويقعد في البيت😂 . . #فيروس_كورونا #كورونا #الكورونا #شهر_رمضان_المبارك #رمضان
1942,True,🟣عقوبة كسر حظر التجول في الهند تتحول من الضرب في الشوارع الى جر المخالف ووضعه في سيارة اسعاف بها مصاب بوباء #كورونا
1943,True,شرطة #الهند تعاقب مخالفي #حظر_التجوال  بطريقة قكاهيه مع ضابط مدعي انه مصاب بفايروس #كورونا داخل الاسعاف
1944,True,#كورونا 🤔  الحكومة الهندية غيّرت عقوبة مخالفي حظر التجول وصاروا يحطون اللي يلقونه بالشوارع بسيارة اسعاف فيها شخص مصاب بكورونا 😂😂
1945,True,الهند 🇮🇳  الشرطة تستخدم حيلة لخداع وتخويف مخالفين الخظر عن طريق وضعهم في سيارة اسعاف مع شخص مصاب بفيروس #كورونا ( خدعة )
1946,True,#شاهد الطريقة المثلى لإفهام المستهترين بخطورة تصرفاتهم لعدم اتباعهم تعليمات وزارة الصحة  للحد من انتشار #فيروس_كورونا بالالتزام بالتعليمات الخاصة بالوقاية لمنع انتقال العدوى إليهم و منهم.. الشرطة الهندية تضع المخالفين في سيارة إسعاف وأوهمتهم أن الشخص الموجود فيها مصاب ب #كورونا
1947,True,فيديو 📹 ؛  عندما يتم القبض عليك في #الهند خلال فترة منع التجول يتم وضعك في سيارة إسعاف داخلها مريض مصاب #كورونا وهي حالة (وهمية) ليعرف المخالف مدى خطورة خطأه .. !!   #كورونا_الهند
1948,True,لأنهم أهل فن .. ألقت الشرطة الهندية القبض على أشخاص مخالفين لحظر الخروج من المنازل ووضعتهم في سيارة إسعاف مع مريض #كورونا حالة وهمية . . لجعلهم يدركون خطأهم❗
1949,True,الشرطة الهندية تقبض على مخالفين وتضعهم بالإسعاف مع مريض كورونا حالة وهمية . . حتى يدركون خطأهم 🤣🤣طبقووو هذا عندنا الكل راح يلتزم
1950,True,#متي_يصدر_قرار_العشرين بعد عدم جدوى ضرب الشرطة الهندية  لمواطنيهم لعدم الجلوس بمنازلهم والتقيد بالإجراءات الصحية لمنع انتشار فيروس كورونا قاموا بالقبض على المخالفين ووضعهم في سيارة إسعاف مع مريض يدعي بمرضه بكورونا حالة( وهمية ) حتى يعرفون حجم خطأهم
1951,True,الشرطة الهندية تلقي القبض على أشخاص مخالفين لحضر التجول الجماعي، ووضعتهم في سيارة إسعاف مع مريض حالة وهمية. لجعلهم يدركون خطأهم 😂😂😂😂😂 #Covid_19  #فيروس_كورونا #رمضان_مبارك #العراق
1952,True,"الشرطة الهندية تلقي القبض على أشخاص مخالفين لقرارات منع التجوال وتضعهم في سيارة إسعاف مع مريض فيروس كورونا ""حالة وهمية"" عقاباً لهم لمنع تكرار هذا الخطأ "
1953,True,تكريم لجراح العظام د.صادق الحوش الذي توفي بسبب #كوفيد19 في مستشفى ويستون في المملكة المتحدة ... د. صادق في ال 58 من عمره و اب لاربعة ابناء    مؤثر ومحزن للغاية
1954,True,تكريم لجراح العظام د.صادق الحوش الذي توفي بسبب ⁧#كوفيد19⁩ في مستشفى ويستون في المملكة المتحدة ... د. صادق في ال 58 من عمره و أب لأربعة أبناء.  مؤثر ومحزن للغاية 👇🏽👇🏽👇🏽
1955,True,"في مشهد مهيب تقشعر له الأبدان.خرج العاملون في مستشفى شمال ويلز لتحية ووداع جثمان زميلهم الطبيب الليبي 🇱🇾 ""الصادق الهوش"" الذي وافته المنية يوم أمس الاثنين، بعد إصابته بفيروس #كورونا المستجد أثناء تأديته لواجبه في انقاذ أرواح المرضى بالمستشفى. اللهم اغفر له وارحمه  #ليبيا #Libya"
1956,True,"في مشهد مهيب تقشعر له الأبدان.. خرج العاملون في مستشفى شمال ويلز لتحية ووداع جثمان زميلهم الطبيب الليبي 🇱🇾 ""الصادق الهوش"" الذي وافته المنية يوم أمس الاثنين، بعد إصابته بفيروس #كورونا المستجد أثناء تأديته لواجبه في انقاذ أرواح المرضى بالمستشفى. اللهم اغفر له وارحمه  #ليبيا #Libya"
1957,True,مراسم توديع للطبيب الليبي الصادق الهوش الذي توفي بفيروس #كورونا. حيث انتقلت إليه العدوى بعد إجرائه عملية جراحية لمريض مصاب بالفيروس #العربية #أن_تعرف_أكثر
1958,True,هكذا ودّع أطباء وموظفي أحد مستشفيات بريطانيا زميلهم الدكتور الليبي المسلم الصادق الهوش الذي توفي بسبب عدوى #كوفيد١٩ أثناء تأدية عمله منظر يدل على أن هذه الأزمة ألفت بين قلوب الناس وجعلت إنسانيتهم هي السائدة رغم إختلاف أجناسهم وأعراقهم ومذاهبهم
1959,True,@snad_974 تكريم لجراح العظام د.صادق الحوش الذي توفي بسبب #كوفيد19 في مستشفى ويستون في المملكة المتحدة ... د. صادق في ال 58 من عمره و اب لاربعة ابناء
1960,True,@HAFEEDH123 تكريم لجراح العظام د.صادق الحوش الذي توفي بسبب #كوفيد19 في مستشفى ويستون في المملكة المتحدة ... د. صادق في ال 58 من عمره و اب لاربعة ابناء
1961,True,تكريم لجراح العظام د.صادق الحوش الذي توفي بسبب #كوفيد19 في مستشفى ويستون في المملكة المتحدة ... د. صادق في ال 58 من عمره و اب لاربعة ابناء
1962,True,"في مشهد مهيب تقشعر له الأبدان.. خرج العاملون في مستشفى شمال #ويلز لتحية ووداع جثمان زميلهم #الطبيب_الليبي 🇱🇾 ""الصادق الهوش"" الذي وافته المنية يوم أمس الاثنين، بعد إصابته بفيروس #كورونا المستجد أثناء تأديته لواجبه في انقاذ أرواح المرضى بالمستشفى. اللهم اغفر له وارحمه"
1963,True,"في مشهد مهيب تقشعر له الأبدان.. خرج العاملون في مستشفى شمال ويلز لتحية ووداع جثمان زميلهم الطبيب الليبي 🇱🇾 ""الصادق الهوش"" الذي وافته المنية يوم أمس الاثنين، بعد إصابته بفيروس #كورونا المستجد أثناء تأديته لواجبه في انقاذ أرواح المرضى بالمستشفى. اللهم اغفر له وارحمه"
1964,True,"في مشهد مهيب تقشعر له الأبدان.. خرج العاملون في مستشفى شمال ويلز لتحية ووداع جثمان زميلهم الطبيب الليبي 🇱🇾 ""الصادق الهوش"" الذي وافته المنية يوم أمس الاثنين، بعد إصابته بفيروس #كورونا المستجد أثناء تأديته لواجبه في انقاذ أرواح المرضى بالمستشفى. اللهم اغفر له وارحمه☝️"
1965,True,"في مشهد مهيب تقشعر له الأبدان. خرج العاملون في مستشفى شمال ويلز لتحية ووداع جثمان زميلهم الطبيب الليبي 🇱🇾 ""الصادق الهوش"" الذي وافته المنية يوم أمس الاثنين، بعد إصابته بفيروس #كورونا المستجد أثناء تأديته لواجبه في انقاذ أرواح المرضى بالمستشفى. اللهم اغفر له وارحمه"
1966,True,"في مشهد مهيب تقشعر له الأبدان.. خرج العاملون في مستشفى شمال ويلز لتحية ووداع جثمان زميلهم الطبيب الليبي 🇱🇾 ""الصادق الهوش"" الذي وافته المنية يوم أمس الاثنين، بعد إصابته بفيروس #كورونا المستجد أثناء تأديته لواجبه في انقاذ أرواح المرضى بالمستشفى. اللهم اغفر له وارحمه 👇👇👇👇👇👇👇"
1967,True,"وداع مهيب لطبيب ليبي.. تحية وتكريم بعد الوفاة للطبيب ""صادق الحوش""، الذي توفي إثر إصابته بفيروس #كورونا خلال عمله بمستشفى ""whiston"" في #بريطانيا"
1968,True,قبل ألف سنة قال الإمام أحمد كلمته المشهورة ( بيننا وبينكم الجنائز) بمعنى أن الجنازة وكثافة الناس فيها دليل محبة الناس للمرء.  موقف مهيب لجنازة جراح العظام د.صادق الحوش الذي توفي بسبب #كوفيد19 في مستشفى ويستون في المملكة المتحدة 
1969,True,زملاء الطبيب صادق الحوش خارج المستشفى الذي كان يعمل ومات فيه بعد وفاته بالفيروس الكورونا في بريطانيا.   الله يرحمه. #كورونا #فيروس_كورونا #بريطانيا #مسلم_بريطاني #رمضان
1970,True,"مشهد ووداع مهيب لطبيب بريطاني ليبي الأصل... تحية وتكريم بعد الوفاة للطبيب ""صادق الحوش""، الذي توفي إثر إصابته بفيروس كورونا خلال عمله بمستشفى ""whiston"" في مدينة ليفربول البريطانية.  #كورونا  #بريطانيا #كورونا_الجديد"
1971,True,"فيديو | وداع مهيب للطبيب الليبي د.الصادق الهوش من قبل زملائه في مشفى "" ويستون "" بمدينة ليفربول البريطانية بعد وفاته أمس بسبب عدوى #فيروس_كورونا خلال أداء واجبه في مجابهة الفيروس  . #ليبيا #المرصد"
1972,True,"خرج العاملون في مستشفى شمال ويلز لتحية ووداع جثمان زميلهم الطبيب الليبي ""الصادق الهوش"" الذي وافته المنية يوم أمس الاثنين، بعد إصابته بفيروس #كورونا ▫️وذلك أثناء تأديته لواجبه في انقاذ أرواح المرضى بالمستشفى ▫️غفر الله له واسكنه فسيح جناته رسالة إلى العلمانيين والليبراليين"
1973,True,"شاهد | مراسم توديع الطبيب الليبي الصادق الهوش من قبل زملائه في مشفى "" ويستون "" بمدينة ليفربول البريطانية جراء إصابته بـ #فيروس_كورونا  #العدوان_على_طرابلس #ليبيا #طرابلس"
1974,True,"إِنَّا لِلّهِ وَإِنَّـا إِلَيْهِ رَاجِعونَ ""  هكذا ودّع أطباء وموظفي أحد مستشفيات #بريطانيا زميلهم الدكتور الليبي المسلم الصادق الهوش الذي توفي بسبب عدوى #كوفيد١٩ أثناء تأدية عمله منظر يدل على أن هذه الأزمة ألفت بين قلوب الناس وجعلت إنسانيتهم هي السائدة #ليبيا #طرابلس #بنغازي"
1975,True,"#كورونا  في مشهد مهيب خرج العاملون في مستشفى شمال ويلز لتحية ووداع جثمان زميلهم الطبيب الليبي""الصادق الهوش""الذي وافته المنية يوم أمس الاثنين، بعد إصابته بفيروس كورونا المستجد أثناء تأديته لواجبه في انقاذ أرواح المرضى بالمستشفى.رحمه الله رحمة واسعة وأحسن إليه واسكنه فسيح جناته👇"
1976,True,. تكريم وتوديع جنازة  جراح العظام الليبي د.صادق الهوش الذي توفي بسبب #كوفيد19 في مستشفى ويستون في المملكة المتحدة ... د. صادق في ال 58 من عمره و أب لأربعة أبناء. .  حسن الخلق يرفع قدر الإنسان في الدنيا والإخرة  . مؤثر ومحزن  
1977,True,في مشهد مهيب، خرجت المستشفى بكامل طاقمها استقبالا لجثمان زميلهم الدكتور صادق الهوش الليبي الأصل الذي توفي بـ #الكورونا الذي أصيب به وهو يعالج مرضى الكورونا في ذات المستشفى. زملاؤه من الأطباء وفريق التمريض جميعا دون استثناء شهدوا له بحسن الخلق.  رحمه الله وغفر له وتقبله في الشهداء
1978,True,"➖➖➖➖➖➖➖➖ . .  🔴 .. فيديو وتعليق .. 🔴  وداع مهيب للطبيب الليبي د.الصادق الهوش من قبل زملائه في مستشفى "" ويستون "" بمدينة ليفربول البريطانية   بعد وفاته أمس بسبب عدوى #فيروس_كورونا خلال أداء واجبه في مجابهة الفيروس. . . ➖➖➖➖➖➖➖➖ #رمضان_كريم #ختام_مجلس_الطيبين"
1979,True,"بالفيديو | وداع مهيب للطبيب #الليبي د.الصادق الهوش من قبل زملائه في مشفى "" ويستون "" بالمملكة المتحدة البريطانية بعد وفاته أمس بسبب عدوى #فيروس_كورونا خلال أداء واجبه في مجابهة الفيروس .  المرصد الليبي  #المراسل"
1980,True,"#متداول || طاقم المستشفى البريطاني يجتمع لوداع الطبيب الليبي المسلم ""الصادق الهوش"" الذي توفي بعد إجراء عملية جراحية لأحد المصابين بـ #فيروس_كورونا  •عُرف الطبيب الصادق الهوش بأخلاقه العالية والتفاني في عمله  ومحبته لزملائه #الأمل_ميديا #معا_نعزل_كورونا #COVID19 #coronavirus"
1981,True,"في مشهد مهيب تقشعر له الأبدان  خرج العاملون في مستشفى شمال ويلز لتحية ووداع جثمان زميلهم الطبيب الليبي 🇱🇾 ""الصادق الهوش"" الذي وافته المنية يوم الاثنين، بعد إصابته بـ #فيروس_كورونا أثناء تأديته لواجبه في انقاذ أرواح المرضى بالمستشفى  اللهم يرحمه ويغفر له ويسكنه الجنه"
1982,True,هكذا ودّع أطباء وموظفي أحد مستشفيات بريطانيا زميلهم الدكتور الليبي المسلم الصادق الهوش الذي توفي بسبب عدوى #كوفيد١٩ أثناء تأدية عمله
1983,True,هكذا ودع الأنجليز  زميلهم الطبيب الليبي المسلم الصادق الهوش (58 عاماً)رحمه الله ، أخصائي جراحة العظام والمفاصل بمدينة ليفربول والذي توفي أثر اصابته بـ #فيروس_كورونا
1984,True,"في مشهد مهيب تقشعر له الأبدان.. خرج العاملون في مستشفى شمال ويلز لتحية ووداع جثمان زميلهم الطبيب الليبي ""الصادق الهوش"" الذي وافته المنية يوم أمس الأول الاثنين، بعد إصابته بفيروس #كورونا المستجد أثناء تأديته لواجبه في انقاذ أرواح المرضى بالمستشفى.  إنّا لله وإنّا اليه رَاجِعون"
1985,True,"في مشهد مؤثر ..   خرج العاملون في مستشفى شمال ويلز في بريطانيا لتحية ووداع جثمان زميلهم الطبيب الليبي ""الصادق الهوش"" الذي وافته المنية قبل يومين، بعد إصابته بفيروس #كورونا أثناء تأديته لواجبه في انقاذ أرواح المرضى.  اللهم اغفر له وارحمه وعافه واعف عنه واشمله بالرضوان والإحسان "
1986,True,وداع وتحية أخيرة للطبيب الليبي الصادق الهوش الذي وافته المنية بعد إصابته بفيروس #كورونا إثر عمله لمدة طويلة في معالجة المرضى بمستشفى شمال ويلز ببريطانيا حيث اصطف الطاقم الطبي لتحية ووداع جثمان زميلهم المسلم المستجد
1987,True,صورة قطعتلي قلبي لابن الطبيب الليبي الصادق الهوش،أخصائي عظام  توفي في بريطانيا أمس بسبب #كورونا أثناء إجرائه عملية جراحية لمريضة مصابة بالكورونا. السلام لروحه
1988,True,"في مشهد مهيب تقشعر له الأبدان.. خرج العاملون في مستشفى شمال ويلز لتحية ووداع جثمان زميلهم الطبيب الليبي 🇱🇾 ""الصادق الهوش"" الذي وافته المنية يوم أمس الاثنين، بعد إصابته بفيروس #كورونا المستجد أثناء تأديته لواجبه…"
1989,True,"▫️خرج العاملون في مستشفى شمال ويلز لتحية ووداع جثمان زميلهم الطبيب الليبي ""الصادق الهوش"" الذي وافته المنية يوم أمس الاثنين، بعد إصابته بفيروس #كورونا ▫️وذلك أثناء تأديته لواجبه في انقاذ أرواح المرضى بالمستشفى ▫️غفر الله له واسكنه فسيح جناته..هكذا هي مهنة الطب و هكذا هو الوفاء"
1990,True,"في مشهد مهيب تقشعر له الأبدان.. خرج العاملون في مستشفى شمال ويلز لتحية ووداع جثمان زميلهم الطبيب الليبي ""الصادق الهوش"" الذي وافته المنية يوم أمس الاثنين، بعد إصابته بفيروس #كورونا المستجد أثناء تأديته لواجبه في انقاذ أرواح المرضى بالمستشفى. اللهم اغفر له وارحمه وتقبله  #ليبيا"
1991,True,العاملون في مستشفى شمال ويلز يجتمعون أمام المستشفى لوداع جثمان زميلهم الدكتور الليبي الصادق الهوش الذي توفي بعد إصابته بفيروس #كورونا المستجد أثناء تأديته لواجبه في انقاذ أرواح المرضى بالمستشفى الله يرحمه و يغفر له 🙏🏻💔
1992,True,العاملون في مستشفى شمال ويلز في #بريطانيا يصطفون لوداع جثمان زميلهم الطبيب الليبي الصادق الهوش الذي وافته المنية بعد إصابته بفيروس #كورونا أثناء تأديته لواجبه في انقاذ أرواح المرضى بالمستشفى .. نسأل الله له الرحمة والمغفرة 
1993,True,"في مشهدٍ مهيب، اصطف المئات من الأطباء والممارسين الصحيين العاملين بمستشفى ""ويستون"" بإنجلترا، توديعًا لزميلهم جرّاح العظام الليبي ""الصادق الهوش""، والذي توفي بعد إصابته بفايروس #كورونا يوم الإثنين"
1994,True,شاهد | وقفوا بالمئات.. لحظة وداع مؤثرة للطبيب الليبي الصادق الهوش الذي توفي جراء إصابته بفيروس #كورونا خلال عمله داخل مستشفى ويستون في #بريطانيا
1995,True,"في مشهد مهيب خرج العاملون في مستشفى شمال ويلز لتحية ووداع جثمان زميلهم الطبيب الليبي ""الصادق الهوش"" الذي وافته المنية يوم أمس الاثنين، بعد إصابته بفيروس كورونا المستجد أثناء تأديته لواجبه في انقاذ أرواح المرضى بالمستشفى.👇🏽"
1996,True,"في مشهد مهيب تقشعر له الأبدان.. خرج العاملون في مستشفى شمال ويلز الجزيرة البريطانية لتحية ووداع جثمان زميلهم الطبيب الليبي 🇱🇾 ""الصادق الهوش"" الذي وافته المنية يوم أمس الإثنين، بعد إصابته بفيروس #كورونا المستجد أثناء تأديته لواجبه في إنقاذ أرواح مرضاه بالمستشفى"
1997,True,وداع مؤثر لطبيب ليبي (الصادق الهوش) في مدينة #ليفربول مات و هو يصارع #الكورونا  كطبيب و كمريض رحمك الله
1998,True,هكذا ودّع أطباء وكادر أحد مستشفيات بريطانيا زميلهم الدكتور الليبي المسلم الصادق الهوش الذي توفي بسبب عدوى #كوفيد١٩ أثناء تأدية عمله. هذه الأزمة ألفت بين قلوب الناس وجعلت إنسانيتهم هي السائدة بعيدًا عن إختلاف أجناسهم وأعراقهم ومذاهبهم
1999,True,@WADHOSHA ليس لطبيبة سودانية.... إنه تكريم لجراح العظام الليبي د.صادق الهوش الذي توفي بسبب #كوفيد19 في مستشفى ويستون في المملكة المتحدة 
