,Tweet_Text,label
5484,وصلنا خبر وفاة أخونا عمرين الأهدل @amreen1436  جراء إصابته بفيروس كورونا نسأل الله له الرحمه والمغفره والثبات عند السؤال وان يلهم اهله وذويه الصبر والسلوان,True
5489,..توسيع .اجراءات الحجر الصحي  الجزئي على 9 ولايات.  وهي   باتنة ...تيزي وزو ..وهران ..سطيف ... قسنطينة ...المدية .. بومرداس..الوادي. .. تيبازة.   وهذا من   الغد السبت ان شاء الله.  الحجر من 7 مساء الى 7 صباحا ربي يتولانا برحمته #الجزائر #كورونا,True
5491,#عمان_لايف | ارتفاع وفيات كورونا بالسلطنة إلى 39 حالة  . تعلن وزارة الصحة عن وفاة مقيم مصاب بمرض كورونا يبلغ من العمر 58 عاماً ليبلغ عدد الوفيات من هذا المرض بالسلطنة تسعاً وثلاثين، سائلين الله سبحانه أن يلهم أهله  وذويه الصبر والسلوان  https://t.co/uhjHl0qZoE,True
5499,⭕️ننعى الاوساط الرياضية وعائلة مدرب المنتخبات الوطنية بألعاب القوى الدكتور محمد عبد الحسن الذي وافته المنية، اليوم الثلاثاء 15-9-2020، بعد تعرضه لنوبة قلبية نتيجة اصابته بفايروس كورونا، داعين الباري عز وجل ان يتغمد الفقيد برحمته الواسعة ويلهم اهله وذويه الصبر والسلوان  https://t.co/sIuCNLnxBi,True
5501,#تعزية  ببالغ الحزن والأسى تلقينا نبأ وفاة رئيس بلدية #سور_الغزلان بولاية البويرة السيد : حباس رمضان  بعد إصابته بفيروس كورونا ، أتقدم بتعازي الخالصة لعائلة الفقيد راجين من الله أن يتغمدخ بواسع رحمته ويلهم ذاويه جميل الصبر والسلوان. ان لله وان اليه راجعون.  https://t.co/pZZIPxc1ds,True
5503,#الصحة_العالمية: لا مفر من موجة ثانية لجائحة #كورونا  https://t.co/Y9ymkxXkYh,True
5504,#الترا_جزائر | #عاجل ♦️ وزير الصحة عبد الرحمان بن بوزيد يكشف: ♦️ وضع بروتوكول علاج جديد لفيروس كورونا ♦️ العلاج يتم من خلال دواء منتج محليا ومستورد ♦️ الدواء يتم وصفه لحالات الإصابة المؤكدة بالفيروس ♦️ الدواء متوفر حاليا بكميات كافية  https://t.co/74Lb8XJ4sH,True
5510,للأسف: 😏 🔴 الجزائر تسجل اليوم 601 اصابة جديدة بفيروس كورونا  🔴 تعتبر حصيلة اليوم هي الأكثر منذ بداية انتشار الوباء في الجزائر  https://t.co/jyW99074Dx,True
5512,اذا ضلت ٢٠٢٠ شادة حالها هيك شهرين زمان و بتقوم القيامة 😂 #لا_داعي_للهلع #سنموت_بعد_قليل #لبنان  #كورونا,False
5517,الفرق بينك وبين اللّي معه كورونا انّو هو عمل فحص وإنت لا  #كورونا,False
5532,لحماية نفسك وغيرك من فيروس #كورونا، عليك اتباع مجموعة من السلوكيات، منها: - استخدم الذراع لجهة الداخل أثناء العطس والسعال أو استخدم منديلاً - ارم المنديل فور استخدامه في سلة نفايات مقفلة - تجنب الوجود على مسافة قريبة من الأشخاص إذا كنت تعاني من السعال والحرارة  https://t.co/DZPcMOM8az,True
5533,"صحة #مكة تنعي وفاة الممرض ""الحسيني"" إثر إصابته بـ #كورونا. #الممرض_خالد_الحسيني    الله يرحمه ويغفر له ويسكنه فسيح جناته ويلهم أهله وذويه الصبر والسلوان.  https://t.co/EfG40U7brg",True
5536,زعمت حديقة حيوان #برونكس أن نمرا أظهرت فحوصاته إصابته بفيروس #كورونا  #الولايات_المتحدة,True
5538,لحماية نفسك وعائلتك إلتزم بالنصائح للوقاية من فيروس كورونا المرشدة الصحية أ/إلهام الجعيد #كلنا_مسؤول  https://t.co/slbKbcg6Pa,True
5547,"⭕️كإجراءات احترازية ووقائية ضد فايروس كورونا ..  قبائل السماوة تفرض على أفرادها و ضيوفها إرتداء الكمامة الطبية والامتناع عن ""التقبيل"" في المجالس والمضايف والمناسبات، وتستعد لإقامة حملة تثقيفية توعوية للتعرف على أعراض فايروس كورونا وطرق الوقاية منه.  https://t.co/bSPaoH7FBk",True
5548,الخروج من المنزل عليك اتباع سبل الوقاية الصحيحة: - اغسل يديك وعقمها باستمرار.  - ابتعد عن أماكن التجمعات.  - لا تقترب من أحد واجعل مسافة لا تقل عن مترين.  وتذكر دائمًا أن كبار السن، وأصحاب الأمراض المزمنة هم الأكثر عرضة للفيروس.. ساهم بحمايتهم. #الوقاية_من_كورونا  #كلنا_مسؤول  https://t.co/SZWNdWKefv,True
5555,هل يجب لبس الكمامة لـ #الوقاية_من_كورونا ؟  https://t.co/36Xe1vtFuw,True
5558,شرطة #دبي: 7 تدابير لتجنب عدوى (كورونا) عند استلام طلبات الطعام   https://t.co/jbeyIeOoYS  #Dubai  https://t.co/Wbu8PcUXcx,True
5560,إنا لله وإنا إليه راجعون تعازينا لعائلة السحلول لوفاة المرحوم  #غنيم_سعود_بطيان_السحلول متأثر بفايروس #كورونا وأسأل الله أن يتقبله في الشهداء كما نسأل الله  له المغفرة والرحمة وأن يربط على قلوب أهله ومحبينه ويلهمهم الصبر والسلوان ولاحول ولاقوة الا بالله,True
5561,توصيات لحماية نفسك و عائلتك من انتقال عدوى الفيروسات التنفسية و منها #الكورونا. @ritafattal .  #فيروس_كورونا_الجديد #فيروس_كورونا #فيروس_الكورونا @ritafattal  https://t.co/zNkTQ5MhYq,True
5563,من التنيين وزارة الصحة راح تبلش تاخد صرامي بالإجراءات الوقائية ! طيب ليش من التنيين إنو الكورونا عنده فرصة نهاية الأسبوع؟ شو هالمنطق الخرانبعي!  #لا_داعي_للهلع #سنموت_بعد_قليل #كورونا_لبنان  https://t.co/xMbblLzW22,False
5564,"قالت الرئاسة الجزائرية، الثلاثاء، إن الحالة الصحية للرئيس عبد المجيد تبون، في ""تحسن بعد إصابته بفيروس كورونا"".   https://t.co/vX9mrvZXH2",True
5570,الفرق بينك وبين الي معو كورونا انه هو عمل فحص وانت لا تفائل .,False
5571,أثبتت نتائج الفحوصات أن نمرًا في حديقة حيوان برونكس-نيويورك، الإصابة بفايروس كورونا،في ما يُعتقد أنها أول إصابة معروفة في حيوان. وقالت حديقة الحيوان إن النمر الماليزي البالغ من العمر 4 سنوات والذي يدعى نادية وستة نمور وأسود أخرى أصيبوا بالمرض.  هل ستتوسع دائرة هذا الوباء عالمياً؟  https://t.co/DqJseJ5XPt,True
5572,عاجل..  .  وزارة الصحة:  ٢٥٠٠ شخص تم وضعهم في الحجر الصحي للتأكد من خلوهم من كورونا.  .  #كورونا #المملكة  https://t.co/x8tJuXjqpL,True
5578,#الودائع موجودة لا داعي للهلع و #كورونا موجود لا داعي للهلع #سنموت_بعد_قليل,False
5582,@MISHALALSAUD19 💣قنبلة على المباشر👇 مباشرةمن ⁧#البيت_الأبيض⁩ لم ينتبهوا للكاميرا مقطع مسرب لفريق عمل ترامب يتكلمون عن  ⁧#كورونا_فيروس⁩  بأنه خدعة وبأن اللقاح موجود وأنهم ملقحون ضده فلا داعي للبس الكمامات عندما لا يكون البث ويخبر أحدهم أن الوفيات مزورة وأن الفيروس ضعيف جدا  https://t.co/ae8wu3cy8Q,False
5585,عند الخروج من المنزل عليك اتباع سبل الوقاية الصحيحة: - اغسل يديك وعقمها باستمرار. - ابتعد عن أماكن التجمعات. - لا تقترب من أحد واجعل مسافة لا تقل عن مترين. وتذكر دائماً أن كبار السن، وأصحاب الأمراض المزمنة هم الأكثر عرضة لفيروس #كورونا ساهم بحمايتهم.  #كلنا_مسؤول  @SaudiMOH  https://t.co/JwBslpw72K,True
5590,"منظمة الصحة العالمية: من الخطأ الإعتقاد بأن فيروس كورونا سينهتي في الصيف  إعتبرت منظمة الصحة العالمية أنه من المخطأ الاعتقاد بأن فيروس كورونا المستجد سيختفي خلال فصل الصيف كما لو كان مجرد إنفلونزا،مشيرة إلى أن هذا الإعتقاد هو""أمل زائف"".",True
5594,"#فيتو| ""#الهجرة"" تنفي وصول مركب من #إيطاليا تنقل مصريين مصابين بفيروس #كورونا  https://t.co/AHv954Wn82",True
5600,"♦️إصابة "" قط "" منزلي بفيروس كورونا في بريطانيا ليكون أول حيوان يصاب بالفيروس في البلاد بعد انتقاله له من صاحب المنزل. (سكاي نيوز) انجلط الضعيف😬 .  https://t.co/QR4OQkWAZO",True
5610,"بعد إصابة ""نمر"" في حديقة حيوان بمدينة #نيويورك .. هل تصاب القطط بفيروس #كورونا ؟   https://t.co/FMXlsBa7iC",True
5611,بالصين اي حيوان يلاقونه ياكلونه  وبالهند اي حيوان يلاقونه يعبدونه  وبالكويت اي حيوان يلاقونه ينتخبونه عرفتو ليش صارت الكورونا الحين 😂,False
5612,#عاجل..  #الصحة_السعودية:  لا يوجد حتى اليوم اعتماد أي علاج رسمي لفيروس كورونا.,True
5613,عم يحت #كورونا !  #لا_داعي_للهلع #سنموت_بعد_قليل #كورونا_لبنان,False
5615,بمزيد من الحزن والأسى وايمان بقضاء الله وقدرته تلقينا خبر وفاه إبن العم #سلمان_مطلق_الغافل_العنزي أثر أصابته بفايروس #كورونا نسأل الله له المغفره والرحمه ويسكنه فسيح جناته ويلهمنا وذويه ومحبيه الصبر والسلوان . ان لله وان اليه راجعون . خالص العزاء للأخ سلطان وأسرتهم الكريمة  https://t.co/eX8F91o7ez,True
5621,#كورونا على امل ننضرب  كلنا سوا و ما يدل مين يبخبر. 😘 #سنموت_بعد_قليل #كورونا_عميل #ما_في_فرصه #لا_داعي_للهلع #لبنان,False
5626,حميد حامد مستور الأنصاري إنتقل إلى رحمة الله هذا اليوم الأربعاء 1441/10/25 نتيجة إصابته بمرض كورونا رحمه الله وأدخله فسيح جناته وكتبه من الشهداء وألهم أهله وذويه الصبر والسلوان ( إنا لله وإنا إليه راجعون),True
5627,إصابة وزيرة الهجرة الإسرائيلية بـ #فيروس_كورونا  https://t.co/NQMTTnQHwf,True
5628,وزارة الصحة : @OmaniMOH  تسجل حالة وفاة مقيم يبلغ من العمر 60 عاماً مصاب بمرض كورونا (كوفيد 19 ) ليبلغ عدد الوفيات من هذا المرض إثنتا عشرة تغمد الله الفقيد بواسع رحمته وأسكنه فسيح جناته ونسأل الله العلي القدير أن يلهم أهله الصبر والسلوان💔🙏🏻.  #خليكم_في_البيت,True
5631,#الصحة تعلن عن تعافي ثلاث حالات من المصابين بفيروس #كورونا الجديد (كوفيد١٩) في المملكة حيث تم إجراء فحص مخبري أثبت خلوهم من الفيروس ويتمتعون حالياً بصحة جيدة ولله الحمد وخرجوا جمعيهم من المستشفى.  وبذلك يصبح عدد حالات التعافي إلى (٦) حالات.           (وزارة الصحة السعوديه),True
5640,- إنهيار إقتصادي - أمراض متفشية - موجة جراد  بعد ناقص اغتيال ولي عهد النمسا وبتندلع الاسباب المباشرة للحرب العالمية الاولى  #لبنان_يتنفض  #لا_داعي_للهلع  #سنموت_بعد_قليل  #كورونا_لبنان  #جراد_لبنان,False
5647,الفرق بين مُصاب كورونا وانتَ انه هو عِمل فحص وانتَ لا😂🤦,False
5661,تمديد الحجر الصحي إلى غاية نهاية الشهر الجاري. #كورونا_فيروس #الجزائر,True
5667,وكالة الأدوية الأوروبية توصي بتسويق مشروط لعقار رمديسيفير لعلاج مرضى كوفيد-19 في أوروبا  https://t.co/J6xopSrVbz  https://t.co/TgXikNKrcB,True
5669,بالصين اي حيوان يلاقونه  #ياكلونه و بالهند أي حيوان يلاقونه     #يعبدونه وبالكويت اي حيوان يلاقونه   #ينتخبونه عرفتوا  ليش حاشتنا الكورونا,False
5674,@DeadlineWH يا عالم يا نسوولين عندي وصفه تخلصكم من الكورونا وترجع بالاقتصاد وبعجله الحياه الى طبيعتها تعالوا نعقد صفقه الفتح العظيم 972522878900 لصفقه الفتح العظيم قصه تتعلق بالامير محمد بن سلمان .,False
5675,إجراءات جديدة في الجزائر لمواجهة #فيروس_كورونا : - توسيع إجراءات الحجر الجزئي ليشمل 9 ولايات. - الولايات المعنية : باتنة، تيزي وزو، سطيف، قسنطينة، وهران، الوادي، المدية، بومرداس، تيبازة. - الحجر الجزئي سيكون بداية من غد السبت من 19 مساء إلى 7 صباحا. #وعينا_يحمينا #ريح_في_دارك,True
5676,إصابة قط منازل بفيروس كورونا المستجد في المملكة المتحدة ليكون أول حيوان يصاب بالفيروس في المملكة. 🐈  https://t.co/DVt4TFEdpc,True
5678,انتقل الى رحمة الله الصحفي البارز عبد الباري الحريري إثر إصابته بفيروس #كورونا الذي لم يمهله إلا ليومين . لقد كان المرحوم وهو من جيل الصحفيين الرواد مثالاً للمهنية والصدق والخلق الرفيع تغمده الله بواسع رحمته وألهم اهله ومحبيه ألصبر والسلوان  وإنا لله وإنا إليه راجعون.  https://t.co/VV9YmjbKeR,True
5693,#ايران_تصدر_كورونا_للخليج الله يلعن ايران واذناب ايران ويلعن @rterdogan_ar معهم,False
5698,إصابة أول حيوان بفيروس كورونا في أمريكا  https://t.co/JHBhLuGRaY  https://t.co/4SjJjfrnLT,True
5700,تسجل 3922 إصابة جديدة بفيروس كورونا في فرنسا ليرتفع إجمالي الإصابات إلى 29155 وتسجيل 365 وفاة جديدة ليرتفع العدد الى 1696 وفاة. #الجزاير #فيروس_كورونا,True
5704,#المغرب ارتفاع الوفيات بفيروس كورونا إلى 44 والإصابات 708 حالات  #ليبيا تسجل أول حالة وفاة بفيروس كورونا  #الجزائر تسجيل 20 وفاة جديدة بفيروس كورونا والإجمالي 83 وفاة  #مصر 86 إصابة وست وفيات جديدة بفيروس كورونا  #السودان تدرج في فرض حظر التجوال الكامل لمواجهة فيروس كورونا,True
5707,رَحِمَ الله   د. عبدالله شعيب  برحمته الواسعة…وألْهمَ أهله ومحبيه الصَّبْر والسلوان  إنّا لله وإنّا إليه راجعون #الكويت_تحارب_كورونا,True
5708,@AzizAlOthaim يجب علينا الالتزام بالإجراءات الوقائية ضد فيروس #كورونا  👇🏿👇🏿👇🏿👇🏿👇🏿👇🏿👇🏿👇🏿👇🏿👇🏿👇🏿👇🏿👇🏿👇🏿 - غسل اليدين بالماء والصابون . -ارتداء الكمامات عند الخروج من المنزل .ً -التباعد الجسدي .,True
5709,الكمامة لا تحتاجها في كل وقت..  هل تعرف متى يجب عليك لبسها ؟  #الوقاية_من_كورونا  #غرفة_الحدود_الشمالية   @SaudiMOH  https://t.co/lhfywU1m0x,True
5722,بيان ⭕️ترأس رئيس الجمهورية السيد عبد المجيد تبون صباح اليوم بمقر رئاسة الجمهورية، جلسة عمل ضمّت الوزير الأول، وعددا من الوزراء، وكبار مسؤولي الأمن في الدولة، خصّصت لدراسة وتقييم الإجراءات المتّخذة للتّصدي بفعالية لوباء الكورونا فيروس المستجد العالمي.,True
5732,تلقينا خبر وفاة المدير الجهوي لحوض بركاوي سونطراك شادي بشير بعد صراع مع فيروس كورونا في مستشفى ورقلة ؛ وبهذا المصاب الجلل أتقدم بخالص التعازي لعائلة المرحوم راجياً من المولى أن يتغدمه بواسع رحمته ويتقبله في واسع جناته وأن يلهم ذويه الصبر والسلوان. #إنا_لله_وإنا_إليه_راجعون  https://t.co/HJ7fKplNwi,True
5737,الفرق بينك وبين اللي معه كورونا، انه هو عمل فحص وإنت لا.😅🤔😅  #غزة_الدرج🤦🏽‍♂️😂😂,False
5740,خبر عاجل وسار 😹  منظمة الصحه العالميه تعلن عن التواصل لعلاج نهائي لفيروس الكورونا وهو شرب الماء بالعسل🍯باالليمون لمدة أسبوع تشرب ماء باالليمون🍋لاغير يطلعلك الفيروس نفسه يسئلك خير وين؟؟العسل🍯😂 ترد عليه مباشره 😂 وتقول له  العسل🍯الاان  يقرأ الرساله 💌 👉 #هههههههههههههههههههه,False
5741,القفازات قد تؤدي إلى زيادة فرص إنتقال العدوي لذلك يجب إقتصار إستخدامها على بعض الحالات، وأحرص دايما على غسل اليدين بالماء والصابون. #وزارة_الصحة #عمان_تواجه_كورونا #خليك_بالبيت  https://t.co/EIYybHhxqb,True
5746,"إياد البزم  بعد التأكد من نتائج الفحص المخبرية بخلوهم من فيروس ""كورونا"" سيتم التأكيد عليهم بضرورة اتمام الحجر الصحي لكافة المغادرين في المنازل ولمدة اسبوع للتأكد بشكل كامل من خلوهم من كورونا .",True
5751,كامالا هاريس: أنا وبايدن جاهزون للسيطرة على فيروس #كورونا,True
5752,الجزائر : تسجيل 141 اصابة جديدة ليرتفع عدد المصابين بفيروس كورونا في الجزائر الى 4259 حالة مؤكدة     تسجيل 6 حالات وفاة جديدة ليصبح عدد الوفيات 459. #كورونا #كورونا_الجديد #كوفيد_19 #كورونا_الجزائر  https://t.co/gmxVbAfekC,True
5760,يفضل عدم القيام بلمس الصنابير بشكل عام، واستخدام المناديل الورقية في فتحها لتفادي انتقال البكتيريا والفيروسات إلى الجسم. ولكن في حالة ملامسة الصنابير لفتحها، يجب غسل اليدين جيداً بالماء والصابون، ثم استخدام المناديل الورقية في غلقها حتى لا تتلوث مرة أخرى.#الوقايه_من_كورونا,True
5768,"أفضل وسيلة لحماية نفسك من  فيروس ""كورونا""  https://t.co/pGlbTIfTkt",True
5773,الوقاية من  #فيروس_كورونا   -  المداومة على غسل اليدين جيدًا بالماء والصابون أو المواد المطهرة الأخرى.  -استخدام المنديل عند السعال أو العطس وتغطية الفم والأنف به  -تجنب ملامسة العينين والأنف والفم باليد قد المستطاع  - تجنب الاحتكاك بالمصابين قدر الإمكان  -ضرورة مراجعة الطبيب,True
5776,#الجزائر ||أعلنت السلطات الجزائرية مساء السبت عن تسجيل 25 حالة وفاة جديدة بفيروس #كورونا المستجد ليرتفع العدد إلى 130 حالة وفاة منذ اكتشاف أول إصابة في 25 فبراير الماضي. أضاف فورار أنه تم تسجيل 80 إصابة جديدة ليرتفع العدد الإجمالي للإصابات إلى 1251 إصابة مؤكدة.  https://t.co/eI01HQfSFr,True
5779,فيروس كورونا: إغلاق مدن كبرى في #المغرب 🇲🇦 وتمديد الحجر الصحي في 29 ولاية جزائرية 🇩🇿 لمدة 15 يوما  #الحجر_الصحي  #الجزائر  https://t.co/ZKCbPLWpUT,True
5780,#عاجل متحدث #وزارة_الصحة: حتى اليوم، لا يوجد علاج مخصص موجه معتمد تحديداً لمعالجة فيروس #كورونا الجديد، واللقاحات لاتزال في مراحل البحث.  #كلنا_مسؤول #البوابة  #Coronavirus  https://t.co/tZS3N97E7B,True
5789,منظمة الصحة العالمية: من الخطأ الاعتقاد بأن #كورونا سيختفي بالصيف  https://t.co/KhZG19lR5O,True
5795,عزائي لأسرة الأخ والصديق والزميل الدكتور خالد بن مبارك بن صالح الحارثي الذي  انتقل إلى الرفيق الأعلى صباح اليوم الاثنين   بعد اصابته وصراعة مع الفيروس كورونا تغمد الفقيد بواسع رحمته واسكنه فسيح جناته ويلهم أهله الصبر والسلوان إن الله وإن إليه راجعون,True
5796,بعدا السنة بشهرا التاني وهلقد في مصايب ، شو مخبايين الأشهر العشرة يلي جايين؟؟ #سنموت_بعد_قليل #لا_داعي_للهلع #كورونا_لبنان,False
5797,عاجل | الرئاسة الجزائرية: تأكد إصابة الرئيس عبد المجيد تبون بكورونا وحالته تتحسن تدريجيا #عاجل #فيروس_كورونا,True
5798,لجنة رصد ومتابعة وباء كورونا في الجزائر 🔴ارتفاع عدد المصابين بفيروس كورونا إلى 8113 🔴ارتفاع عدد الوفيات بسبب كورونا إلى 592 🔴تسجيل 195 حالة إصابة جديدة بفيروس كورونا 🔴تسجيل 10وفيات  جديدة بسبب كورونا  https://t.co/VQBmI7A2Rx,True
5806,#وزارة_الصحة تعلن عن وفاة مواطن مصاب بمرض كورونا #كوفيد١٩ ويبلغ من العمر أربعة وسبعين عاماً. وتعد هذه عاشر وفاة تسجل في السلطنة لمريض مصاب بهذا المرض. وتتقدم #وزارة_الصحة إلى ذوي الفقيد بخالص العزاء والمواساة سائلة الله سبحانه أن يلهم أهله وذويه الصبر والسلوان.  https://t.co/mk34f1mdBW,True
5807,بقلوب مؤمنة راضية بقضاء الله وقدره أتقدم بخالص العزاء وصادق المواساة لعائلة السحلول  في وفاة الأخ الحبيب المرحوم بإذن الله تعالى #ضاري_غنيم_السحلول  متأثرا بفيروس #كورونا متطوعا لخدمة الكويت بجمعية صباح الأحمد  تغمده الله برحماته وأسكنه فسيح جناته وألهم أهله وذويه الصبر والسلوان,True
5811,💥 ناديا، 4 سنوات، أنثى نمر في حديقة حيوان في نيويورك، تصبح أول حيوان يصاب بفيروس كورونا. هذه أول حالة من نوعها أن تنتقل العدوى من إنسان إلى حيوان!!  https://t.co/oxM76kre0D,True
5814,منظمة الصحة العالمية تحذر من موجة ثانية  *لا مفر منها*  لجائحة كورونا ..,True
5820,غسل الأيدي جيدا بالماء والصابون أحد طرق الوقاية الأساسية من فيروس كورنا ٢٠١٩ احرص عليه بشكل دوري خلال اليوم لحماية نفسك ومن حولك.  #Covid_19  #كورونا_الجديد  #فيروس_كورونا_المستجدّ  https://t.co/F4nOip6AWH,True
5822,صدام عم ينكت عن #الكورونا  #سنموت_بعد_قليل  https://t.co/joWsZQyyUw,False
5828,تعلن وزارة الصحة عن وفاة مواطن مصاب بمرض كورونا كوفيد١٩ يبلغ من العمر ٧٠ عاماً ليبلغ عدد الوفيات من هذا المرض بالسلطنة إثنتين وثلاثين (٣٢) وفاة. وتتقدم وزارة الصحة إلى ذوي الفقيد بخالص العزاء والمواساة سائلة الله سبحانه أن يلهم أهله وذويه الصبر والسلوان #خليك_بالبيت  https://t.co/zsNmOY3Za5,True
5829,منظمة الصحة العالمية: الاعتقاد بأن فيروس #كورونا سيختفي خلال فصل الصيف.. خطأ.,True
5830,وزارة الصحة تسجل  اليوم الاربعاء 469 إصابات جديدة بكورونا في الجزائر، ليرتفع بذلك إجمالي إصابات كورونا إلى: 17348، بحسب اللجنة العلمية لمتابعة ورصد كورونا. كما تم  تسجيل 10 وفيات جديدة ، ليرتفع إجمالي وفيات…  https://t.co/ndYNX83pvp,True
5841,لمن اضطرّ للخروج من المنزل تأكد من اتباع الخطوات التالية لحماية نفسك و عائلتك من فيروس #كورونا.  #الأردن_اليوم #الاردن_كورونا  https://t.co/4Eg3INCDf1,True
5842,#السلام _عليكم  أحبتي يا شعب العراق العظيم أرجو من جنابكم الكريم أن تتبعو التعليمات الاتيه لحمايه نفسك وأسرتك من فيروس كورونا. يجب استخدام المناديل الورقية عند العطاس أو السعال والتخلص منها بشكل صحيح والمحافظة على  نظافة الأسطح باستمرار لبس الكمامه للوقايه في التجماعة #أحمدالعلي,True
5843,. نعزي الاسرة الرياضية وذوي الاخ العزيز الكابتن ((احمد راضي ))فقيد الرياضة العراقية الذي توفي صباح اليوم اثر اصابته بفايروس كورونا. نسأل الله ان يتغمده برحمته ويلهم اهله ومحبيه الصبر والسلوان. وانا لله وانا اليه راجعون.  https://t.co/akyJgqWJhc,True
5855,بعض طرق الوقاية من مرض الكورونا :  - غسل اليدين باستمرار بالماء والصابون - تجنب لمس العينين أو الفم في حال عدم القدرة على غسل اليدين - تجنب الأماكن المزدحمة نسبياً ولبس القناع الطبي عند الضرورة - تجنب التعامل مع مرضى الكورونا - إذا شعرت بأعراض المرض يجب الذهاب للطبيب فوراً,True
5857,مركز #أبوظبي للصحة العامة يدعو المشاركين في الجنائز إلى ضرورة الالتزام بغسل اليدين بالماء والصابون أو تطهير الأيدي بشكل دوري لمدة لا تقل عن 20 ثانية بمطهر يحتوي مالا يقل عن 60-80٪ من الكحول، وتجنب لمس العينين والأنف والفم قبل غسل اليدين كإجراء احترازي ووقائي لمنع تفشي #كورونا  https://t.co/r3DWhXqYtO,True
5858,انتقل إلى رحمة الله،مدير الخطوط السعودية بجازان سابقا أ.سعيد بن سلامة الحويفي بعد تأثره بمرض كورونا ، وسيدفن الفقيد بمقابر القعارية بجيزان بعد ظهر اليوم الثلاثاء سائلين الله له الرحمة وان يلهم اهله الصبر والسلوان،وإنا لله وإنا اليه راجعون للعزاء جوال أخيه حمدان الحويفي 0504568889  https://t.co/Iq5o731C2o,True
5864,خالى توفى فى الجزائر فى مستشفى بعين النعجة بفيروس كورونا أرجو منكم الدعاء ربي يرحمو اناالله وأنا إليه راجعون البقاء لله ربنا يرحمه ويسكنه فسيح جناته ويلهم أهله الصبر والسلوان 😢😢😭😭😭  https://t.co/OZHlkry5cG,True
5866,وزارة الصحة تعلن عن تعافي ثلاث حالات من المصابين بفيروس #كورونا الجديد (كوفيد١٩) في المملكة حيث تم إجراء فحص مخبري أثبت خلوهم من الفيروس ويتمتعون حالياً بصحة جيدة ولله الحمد وخرجوا جمعيهم من المستشفى وبذلك يصبح عدد حالات التعافي إلى (٦) حالات.,True
5872,الرئيس البرازيلي يصدم شعبه بتعليقات حول كورونا : لا فائدة من الهروب سنموت جميعاً في النهاية  #الشرقية_نيوز  https://t.co/PslciPr2Gz,True
5875,"#سنموت_بعد_قليل #كورونا #لا_داعي_للهلع  فالله خيرا"" حافظا"" وهو ارحم الراحمين",False
5887,#لتبقى تقدم عددًا من النصائح لتجنب عدوى الإصابة بفيروس #كورونا المستجد.  #الوقاية_من_كورونا  #لتبقى_صحتنا  #كلنا_مسؤول  #واس_عام  https://t.co/vgDOzIaIq0,True
5890,#نقدر_نوقفها   غاليتي الطالبة عزيزي ولي الامر حرصاً على سلامتكم من فايروس كورونا يجب غسل اليدين جيداً ،تغطية الفم عند السعال و تجنب الاتصال المباشر مع الاشخاص المصابين  @eshraf_bdi3ah @moe_gov_sa @media_ksa @riyadh_edu @Media_M_E  https://t.co/ppDDp8iO8K,True
5892,يعتبر غسل اليدين باستمرار أحد أهم الإجراءات التي يجب اتباعها للوقاية من الإصابة بفيروس كوفيد-١٩. احرص على غسل يديك بطريقة صحيحة لمدة ٢٠ ثانية على الأقل.,True
5894,""" في #قلقيلية الفرق بينك وبين اللي معه كورونا؛ أنه هو عمل فحص وأنت لأ 😂🤭""",False
5897,#ترامب_والكورونا_والحكم عندي لترامب وصفه طبيعيه تقضي على الكورونا خلال دقيقه وتعيد ترامب للحكم  ، تفضل لنعقد صفقه الان لكي تخلص اميريكا من الفيروس الذي خرب العالم من صحه ومن ركود اقتصادي وخسارات تقدر ب 25  ترليون دولار  ووقوف عجله الحياه الطبيعيه ، لقد خصصت 2.3 ترليون لمكافحه .,False
5900,وزارة الصحة: - اغلاق أحد المقاهي في سند كإجراء احترازي  - بعد ارتياده من قبل اثنين من العائدين من دول منتشر بها فيروس كورونا - قامو بمخالفة تعليمات الحجر المنزلي الإلزامي  -تم تعقيم المقهى وإجراء الفحوصات المختبرية لكافة المخالطين للتأكد من خلوهم من الفيروس  https://t.co/PQcOrU9yGK,True
5901,🔴ارتفاع عدد الإصابات بكورونا في الجزائر إلى1251 🔴تسجيل 25  وفاة جديدة بفيروس كورونا في الجزائر 🔴تسجيل 80  إصابة جديدة بفيروس كورونا في الجزائر 🔴ارتفاع العدد الإجمالي لوفيات كورونا إلى  130 🔴 حالات الشفاء: 90 #فيروس_كورونا  #الحجر_الصحي  #ريح_في_داركم,True
5904,🔴تمديد إجراءات #الحجر_الصحي إلى غاية 29 افريل الجاري                                     #كورونا_فيروس #كوفيد_19 #الجزائر  https://t.co/NbvLlA8Meq,True
5909,"بكامل الحزن والأسى  والألم ننعى إليكم استشهاد الممرضه الشابة "" ولاء خالد"" 20 سنه متأثرة بإصابتها بفيروس كورونا  رحمها  الله وأسكنها فسيح جناته  وألهم أهلها وذويها الصبر والسلوان . عزائنا الكامل للاسره  لاتنسوا من فضل دعاؤكم  https://t.co/dPXhJP985u",True
5910,#عاجل 🔴وزارة الصحة: تسجيل 69 إصابات جديدة بكورونا في الجزائر 🔴ارتفاع العدد الإجمالي للإصابات بكورونا في الجزائر إلى 1983 🔴تسجيل 20 حالة وفاة جديدة بكورونا في الجزائر 🔴ارتفاع العدد الإجمالي لوفيات كورونا في الجزائر إلى 313 حالة 🔴إجمالي حالات الشفاء: 601 .  https://t.co/ABlN2Ta0wf,True
