,tweet_text,label
1556,رسميا .. تسجيل أول لقاح ضد #كورونا في العالم https://t.co/2o3iYFVBSU,True
1558,"#روسيا #كورونا #منظمة_الصحة_العالمية بوتين يعلن عن أول لقاح مضاد لكورونا في العالم ومنظمة الصحة العالمية : ""نبحث مع الجانب الروسي فاعلية وآلية اعتماد اللقاح الروسي المكتشف ضد فيروس كورونا......"" 💥💣 https://t.co/UDKv1xM2I0",True
1559,"رائد علم الأوبئة في الولايات المتحدة الأمريكية ورئيس فريق مكافحة وباء كورونا في البيت الأبيض د. آنتوني فاوتشي: ""تطعيم #كورونا سيتوفر غالباً في الولايات المتحدة في الربع الأول من عام ٢٠٢١ .."" المصدر: صحيفة نيويورك تايمز https://t.co/POzLcD6CtV",True
1560,اللقاح الصيني (Ad5) التابع لشركة (CanSino Biologics) أثبت في المراحل السريرية الأولية بأنه أمن ، ويعطي استجابة مناعية ممتازة .. مما استوجب إعطاءه موافقة محدودة الاستخدام، وذلك بالتزامن مع انتقاله للمرحلة السريرية الأخيرة. https://t.co/x93tW9r6Wx,False
1562,30 ألف متطوع في الولايات المتحدة لاختبار لقاح #كوفيد19 الجديد من شركة Moderna، في أول تجربة للقاح تصل إلى المرحلة النهائية في الولايات المتحدة https://t.co/9eRqcmN6t7,True
1563,الغريب في اللقاح الروسي لـ #كورونا ان التصريح يا من الرئيس الروسي دون الرجوع لمنظمة الصحه العالميه مما يدل على ان المنظمة من منظور الروس مجرد منظمة تخدم اجنده لجهات ذات سياده محدوده !,False
1565,الرئيس الامريكي دونالد ترامب: من المحتمل أن يكون لدى الولايات المتحدة لقاح فيروس كورونا قبل انتخابات 3 نوفمبر ، وهي توقعات أكثر تفاؤلا من التوقيت الذي وضعه خبراء الصحة في البيت الأبيض. https://t.co/GCnZuCfvkx,True
1566,وزير الصحة: الأردن سيشتري لقاح روسيا ضد #كورونا إن ثبتت نجاعته للتفاصيل: https://t.co/AGFpfGgt9p #نتصدر_المشهد #COVID19 https://t.co/sEiJqGZUXN,True
1567,وكالة الحدث الاخبارية - وزير الصحة الأردني: نجري اتصالات مع روسيا لشراء لقاح فيروس كورونا https://t.co/1x3vC22oSl via @@alhadathnewsce1,True
1568,#روسيا : تعلن عن انتاج لقاح ثان لفيروس #كورونا في سبتمبر المقبل ​ ​ #صحيفة_مكة ​ https://t.co/F3o2v6HKf7,True
1569,الصحة الألمانية تشكك بفعالية ونوعية وسلامة اللقاح الروسي ضد #كورونا #UTV_عراق #UTV_أنت https://t.co/tf3Sj6hvZq,True
1573,#عاجل #روسيا : سنعلن خلال أيام أول لقاح عالمي ضد #كورونا https://t.co/KKTrPg2rVG https://t.co/1seP2e1xPf,True
1574,سباق جيوسياسي نحو إيجاد لقاح لكوفيد-19 .. المصالح على حساب السلامة ... https://t.co/zh0a0qyh91 #لقاح #فيروس_كورونا #كوفيد_19,True
1575,وزير الصحة الأمريكي: أي لقاح لـ #فيروس_كورونا نتوصل إليه سيصبح متاحا لبقية العالم فور تلبية احتياجاتنا https://t.co/alarla20Qn,True
1576,"#ترامب : ""الدولة العميقة"" تعيق التوصل إلى لقاح #كورونا قبل الانتخابات. #اوباما صاير #المالكي بس النسخة الأمريكية وتخيل التأثير العالمي مالته. https://t.co/XWOC1ubAkN",False
1577,"إيطاليا تبدأ تجربة لقاح محتمل لفيروس ""#كوفيد19"" على متطوعين للتفاصيل: https://t.co/EtD1FCMfbx #نتصدر_المشهد #COVID19 https://t.co/vnLmcME8ZS",True
1578,مركز القرائن الصحي بالشارقة يستقبل 500 متطوع بتجارب لقاح #كورونا https://t.co/UG0GeS14ai https://t.co/O9BkI7FaFE,True
1579,الرجال المسنّون سيحتاجون 3 جرعات من لقاح #كورونا • #النساء في مختلف الأعمار تكفيهن جرعة واحدة https://t.co/kQQ59feyS6,False
1580,تعرف على موعد طرح اللقاح الروسي اللقاح الجديد الذي يجري التطعيم به سيطرح بنهاية الشهر الجاري وكان المدير العام لصندوق الاستثمار المباشر الروسي قد أكد أن الحكومة تلقت طلبات من 20 دولة لإنتاج شحنات من اللقاح الجديد يصل حجمها الإجمالي إلى مليار جرعة #COVID19 #كورونا #روسيا https://t.co/edSfnrzME9,True
1581,التجارب السريرية لم تنتهي بعد، ولكن روسيا تخطط لإعطاء لقاح معهد Gamaleya موافقة مبدئية في 15 أو 16 اغسطس وسيكون تحت رهن نتائج المرحلة الأخيرة التي ستقام في الأسبوع المقبل، وسيشارك في المرحلة أكثر من 1600 متطوع، ومتوقع تقام هذه المرحلة في السعودية والإمارات https://t.co/rI1YYA5iVG https://t.co/nDlWRFZ70d,True
1582,"#فكر_من_جديد ✋🤔 تشير التقارير الصحفية المتزامنة إلى إمكانية تفويض لقاح ضد الكوزيفت-19 على مستوى الاتحاد الأوروبي ، نقلاً عن وزير العدل البلجيكي قوله: ""إذا رفضوا ، فسنجبرهم على ذلك"". الدكتاتورية تحت عنوان الصحة. أنت لست حر حتى في جسدك فنحن نملكه الآن. https://t.co/nGuEuyJVbs",False
1583,#منظمة_الصحة_العالمية: لا نستطيع تقييم اللقاح الروسي ضد #كورونا بسبب نقص المعلومات. #عكاظ #ان_تكون_اولا #تطبيق_عكاظ https://t.co/VD55AtKbWM https://t.co/BdwyXu7tKx,True
1584,#عاجل.. رئيس شركة الصين الوطنية للصناعات الدوائية: لقاح فيروس #كورونا سيكون متاحاً تجارياً بحلول نهاية العام الجاري #نتصدر_المشهد #COVID19 https://t.co/8Z1eJCyZhu,True
1585,قد يؤدي سباق #روسيا للسماح بالاستخدام المدني للقاح محتمل ضد #فيروس_كورونا قبل اكتمال التجارب السريرية وفقا للمعايير الطبية إلى تعريض حياة الناس للخطر، وبحسب منظمة التجارب السريرية، فإن اللقاح الروسي لم يتم تجربته في الأصل، إلا على أقل من 100 شخص في روسيا.. https://t.co/6ysURu3iea,False
1586,ㅤㅤ عاجل 🔴 روسيا تعلن رسمياً : الانتاج الصناعي للقاح الروسي الجديد ضد فيروس كورونا سيبدأ في شهر سبتمبر المقبل .. ولدينا طلبات من 20 دولة لشراء مليار جرعة من هذا اللقاح ㅤㅤ https://t.co/eGOB3LcTdi,True
1590,#باكستان تعتزم إجراء تجارب سريرية على لقاح صيني ضد #كورونا للتفاصيل: https://t.co/M7C4b2MdMZ #نتصدر_المشهد #COVID19 https://t.co/vVH3ztjYH8,True
1592,شركة مودرنا تقول إنها تجري محادثات مع عدة دول لتوريد لقاح فيروس كورونا وتوضح أنها تلقت بالفعل حوالي400 مليون دولار . لقاح مودرنا المرشح وصل مرحلة متقدمة لاعتماده بعد خضوع 30000شخص لتجربةإثبات أن اللقاح آمن وفعال. مودرنا تخطط لتسعير اللقاح بطريقةتضمن وصولا واسع النطاق. https://t.co/AAydibViIU,True
1593,أميركا تستثمر مليار دولار في Johnson &amp; Johnson مقابل 100 مليون جرعة من لقاح كورونا - إجمالي استثمارات حكومة ترامب حتى الآن نحو 9.4 مليارات دولار في مشاريع اللقاحات - إجمالي عقود التوريد الموقعة تقدم ما لا يقل عن 700 مليون جرعة من لقاح ضد #كورونا https://t.co/CUTsT9278z,True
1596,"1 فيما يخص لقاح الكورونا COVID-19 🔸اربع شركات اعلنت انها في المرحلة الثالثة التي تعتبر متقدمة ""استرازينيكا، سينوفارم، موديرنا وشركة صينية رابعة""، وهناك شركات اخرى كثيرة لم تصل لهذه المستويات. 🔸مع التقدم السريع نتوقع طرح اللقاح في الربع الاول من عام 2021 وهو زمن قياسي نسبيا https://t.co/0fYRcs3Zgv",True
1598,#ترامب يهاجم المؤسسات الأميركية من جديد ويتهمها بعرقلة إنتاج لقاح #كورونا https://t.co/V2vbRgKBCN,True
1599,روسيا تعلن رسميا التوصل لـ لقاح #كورونا وتسجيله الاسبوع القادم ليستخدم لكل العالم . https://t.co/fnjYXOz16x,True
1600,"بعد اعلان بوتين عن إيجاد روسيا لقاحاً ضد كورونا أعلن كبير أطباء الجهاز التنفسي ""الصدرية"" في روسيا عن استقالته من منصبه إثر الاستعجال في انتاج لقاح ضد فيروس كورونا،بسبب ما وصفها بالانتهاكات الجسيمة لأخلاقيات مهنة الطب، التي حصلت نتيجةالاستعجال في إنتاج لقاح ضد الفايروس #بوتين_كذاب https://t.co/5VCc4goax1",True
1601,منظمة الصحة العالمية: طلبنا بيانات عن فعالية اللقاح الروسي و نحن نفهم أنه اجتاز الاختبار الأولي على البشر #روسيا #كورونا https://t.co/xSZffO5VzZ,True
1602,"#سيف_بن_زايد: في سبيل الإنسانية 15 ألف متطوع من 107 جنسيات تعيش في دولة #الإمارات من مواطنين ومقيمين يشاركون في تجارب لقاح ""كوفيد19"" غير النشط #نتصدر_المشهد #نلتزم_لننتصر #COVID19 #CommitToWin https://t.co/ZVgT5PBs0E",True
1604,وزارة الصحة الروسية تعلن نجاح تجاربها السريرية على لقاح ضد فيروس كورونا https://t.co/B3AYwnV8ED,True
1606,#روسيا تخطط لإنتاج ستة ملايين جرعة شهريا من لقاح كوفيد-19 https://t.co/zgEfwzgEsJ #COVID19 #كورونا #Coronavirus https://t.co/lNQ1f2z13z,True
1611,فيديو | روسيا تعلن عن تسجيل لقاح فيروس كورونا وسيتم تسجيله بحلول 12 أغسطس الجاري - العمل جارِ حاليا على إعداد كميات كبيرة من اللقاح - سيتم تطعيم الفئات الأكثر تعرضاً للمرض من العاملين في المجال الطبي وكبار السن أولاً #روسيا #كورونا #كوفيد19 https://t.co/Jcwg5edqW6,True
1615,دسمان | الرئيس الروسي #بوتين يعلن عن تسجيل أول لقاح في العالم مضاد لفيروس #كورونا #الكويت https://t.co/tfm9div74O,True
1616,#شاهد #فيديو الإعلان عن أول لقاح مضاد ل #كورونا في العالم، وقد أتى من #روسيا...#بوتين والروبل الروسي ومعها البورصة الروسية شهدت ارتفاع كبير قبل قليل. الرئيس الروسي تأخذ لقاح كورونا الذي أثبت فعاليته حسب كلام الروس. https://t.co/brAUt8QXHu,True
1617,"منذ لحظة إعلان #بوتين عن جاهزيته.. جدل يُثار حول لقاح ""سبوتنيك"" الروسي.. وخبراء ودول أوروبية تشكك بفعاليته وبالمعلومات المتوافرة عنه #كورونا #العربية https://t.co/iGPFxu0jKQ",False
1618,نأمل في حالة التوصل إلى لقاح ناجح بحلول نهاية العام، أن تكون هناك جرعات كافية متاحة لحماية الفئات السكانية الأكثر عُرضة للخطر في جميع البلدان بطريقة مُتسلسِلة خلال عام 2021. #كوفيد_19 #فيروس_كورونا,True
1621,"عاجل| متحدثة البيت الأبيض كيليان تقول بأن الرئيس ترمب سيعلن خبراً كبيراً بشأن فايروس #كورونا والذي سمّته بـ""فايروس الصين"" يوم الأحد 6 مساءً بتوقيت واشنطن هل تتوقعون اصدار اللقاح؟! 🤩 https://t.co/RDGntU73ek",True
1622,موافقة وزارة الصحة الروسية على اللقاح الروسي لكورونا. خبر جميل يبعث على التفاؤل. #كورونا تحت أقدام الدب الروسي,True
1623,فيديو غرافيك - روسيا تكشف عن أول لقاح ضد #كورونا https://t.co/HF24eZU3Xl https://t.co/8EZ63TmHnX,True
1626,قال كبير خبراء الأمراض المعدية في الولايات المتحدة أنتوني فاوتشي اليوم الجمعة إن لقاح معتمدا لفيروس #كورونا قد ينتهي به الأمر ليكون فعالًا بنسبة تتراوح بين 50 و60 في ٪ فقط من الوقت مما يعني أنه لا تزال هناك حاجة إلى تدابير الصحة العامة للسيطرة على الوباء .,False
1629,بعد أن أعلنت عن أول لقاح للإنسان من فيروس #كورونا.. أعلنت جهات حكومية روسية أنها تطور لقاحاً جديداً لـ Covid-19 لحماية حيوان المنك (المعروف بتربيته في روسيا بكثرة للاستفادة من فروه) وكذلك القطط المنزلية... #روسيا #الرؤية_بلا_حدود https://t.co/d27wZ6IyMJ,True
1630,منظمة الصحة العالمية: لم نتلق أي معلومات بشأن اللقاح الذي أعلنت روسيا عنه لمكافحة فيروس #كورونا، لذلك لا نستطيع تقيمه,False
1632,روسيا سمت اللقاح الجديد سبوتنيك 🙂 التسمية لها دلالة عميقة موجهة للعالم ولأمريكا خاصةً .. لأن هذا اسم أول قمر صناعي يطلق للفضاء في العالم وسبقت فيه أمريكا أيام الحرب الباردة وأيام سباق الفضاء .. https://t.co/6V489mFGdc,True
1633,"فرنسا تنتظر مختبرات كبرى للحصول على لقاح لـ""#كورونا"" للتفاصيل: https://t.co/8wGUGH4WFY #نتصدر_المشهد #COVID19 https://t.co/sP6I9duE5i",True
1635,🔴#عاجل وزير الصحة: لا نعتمد أي لقاح لكورونا إلا بالتأكد من سلامته بشكل كامل https://t.co/7CoOL8jwqE #التعليم_عن_بعد #فيروس_كورونا #المملكة #العام_الدراسي https://t.co/vqa74Xkpum,True
1636,الرئيس الروسي فلادمير بوتين يضع هذه الصورة في صفحاته الشخصية عبر مواقع التواصل الاجتماعي ويذيلها بعنوان روسيا تنقذ العالم - اللقاح ضد COVID-19 سيتم توفيره لدول مختلفة. https://t.co/B9K1SmTkim,False
1637,🔴بوتين يعلن عن تسجيل أول #لقاح ضد #فيروس_كورونا في العالم⁦⬇️⁩ . https://t.co/hZFMDxp8Y3 . #صحيفة_غراس https://t.co/uI4ltPgqJA,True
1640,«#الصحة_العالمية»: المنظمة معنية بضمان وصول لقاح #كورونا للدول الفقيرة https://t.co/mkOtjstDbS,True
1641,بوتين يعلن اليوم عن اول لقاح في العالم لفايروس كورونا #كورونا #روسيا #الكويت https://t.co/EPkTlhT9gm,True
1642,الرئيس الروسي يعلن رسمياً عن تسجيل #روسيا أول لقاح في العالم مضاد لفيروس #كورونا . https://t.co/4BlUzX0tjW,True
1643,بروفيسور سارة جلبرت هي من تقود فريق جامعة أكسفورد لإنتاج لقاح فيروس كورونا والذي هو الأن في الطليعة. الدول اللتي نجحت في التغلب على الوباء بخسائر قليلة تقودها نساء مبروك لنا ولبنات حواء هذا التميز والنجاح. https://t.co/ovay0rP6CU,True
1644,أفراد #شرطة_أبوظبي يتلقون الجرعة الثانية من لقاح «كوفيد-19» غير النشط #رؤية_الإمارات #عين_في_كل_مكان #كورونا #دبي #الإمارات https://t.co/MHHW2ZuGqA,True
1645,"@sabqorg ما تحتاجون تدخلون الرابط اسمه ""سبوتنيك V"" على أول لقاح مسجل ضد فيروس كورونا في العالم، نسبة لإطلاق أول قمر صناعي روسي ""سبوتنيك"" عام 1957، وذلك وفقًا للموقع الرسمي للقاح.",True
1646,أكبر عشر شركات الأدوية في العالم،، تفوق قيمتها السوقية مجتمعه ترليون ونص دولار 💵 .. ٥ امريكية و ٥ اوروبية.. والغير مستغرب جميع الشركات تبحث بالفوز عن لقاح #كورونا لرفع من قيمتها السوقية و مضاعفة ارباحها.. https://t.co/jobZz8vMZW,True
1647,"تحذير طبي ""متشائم"": اللقاح لن ينهي أزمة #كورونا #سكاي_أخبار https://t.co/T5L4ScsSsH",True
1648,#ترامب: نحن في مراحل متقدمة بشأن التجارب على لقاح مضاد لفيروس #كورونا وسنعلن عن النتائج قريبا. https://t.co/BiSSFbzLB7,False
1649,#عاجل - روسيا تعلن عن تسجيل أول لقاح ضد كورونا في العالم #روسيا #كورونا #جائحة_كورونا https://t.co/44vLZl80qy,True
1650,"الحكومة الأميركية تمنح شركة ""مودرنا"" نحو نصف مليار دولار لتطوير لقاح لـ #كورونا #الإمارات_اليوم",True
1651,#عكاظ ترصد أحدث الدراسات العلمية وتطورات «ماراثون اللقاح» (2 من 2) دواء «العجز الجنسي».. معجزة ! #كورونا @OKAZ_online https://t.co/UDhczBryMk,False
1652,#التعليم_العالي تقدم ملفا لـ #هيئه_الدواء_المصريه لبدء تصنيع لقاح ضد #كورونا للتفاصيل.. https://t.co/Ldc0D4I8yR,True
1653,🛑غير صحيح واللقاح لجميع الأعمار والرئيس بوتين عمرة اكثر من ٦٠ عام واخذ اللقاح وجميع من اخذ اللقاح تبدأ اعمارهم من 18 الي 80 عام والجميع يعلم ان الاطفال لا يصابون في فيروس كورونا 👇 https://t.co/KIH5FFiDc0,False
1654,"أعلن ا#لرئيس_الروسي، فلاديمير بوتين، اليوم الثلاثاء عن تسجيل روسيا أول لقاح ضد #فيروس_كورونا في العالم. وأكد بوتين قائلا ""بلغني أنه تم تسجيل لقاح ضد فيروس كورونا هذا الصباح لأول مرة في العالم"". وأوضح الرئيس بوتين أن هذا اللقاح اجتاز كل الاختبارات. https://t.co/Q5F302t0xz",True
1655,وكالات أنباء محلية روسية أعلنت أن وزير الصحة الروسي يجهز لحملة تطعيم جماعي ضد فيروس #كورونا، في أكتوبر/تشرين الأول بعد استكمال التجارب السريرية لأحد اللقاحات https://t.co/qdGJN9cCQE,True
1657,#ترمب: لدينا 3 لقاحات لـ #كورونا في المراحل النهائية من الاختبارات. #عكاظ #امريكا #ان_تكون_اولا #تطبيق_عكاظ https://t.co/H0yA6xzw9Y,True
1659,الوقت قد حان لحماية أنفسنا.. رغم انتظارنا للقاح فيروس #كورونا يجب ألا ننسى هذا اللقاح المهم.. فما هو؟ شاهد هذا التقرير https://t.co/Zg9Hcnu8xP,True
1662,سيبدأ العام الدراسي بعد أسبوعين، والمقرر أن تكون الدراسة عن بُعد 7 أسابيع = 9 أسابيع = تقريبًا شهرين، وأظنها المدة المتوقعة لظهور لقاح ناجح لـ #كورونا مع توفيره واكتمال تطعيم المعلمين والطلاب. #العام_الدراسي_الجديد,True
1663,#ترامب يعلن عن عقد مع شركة «موديرنا» لتسليم 100 مليون جرعة من لقاح #كورونا • بتكلفة 1.5 مليار دولار https://t.co/LwOalN05Ls,True
1664,رئيس #الفلبين لـ #بوتين: سأجرب اللقاح الروسي ضد #كورونا بنفسي https://t.co/aVYBI0iY2Y https://t.co/gDqNkbOMcM,True
1665,سيتلقى 40 ألف متطوع روسي لقاحًا ضد فيروس #كورونا المستجد بدءًا من الأسبوع المقبل، ووافقت الحكومة الروسية مؤخرًا عليه وأشادت به. وسيستخدم اللقاح -الذي أطلقت روسيا عليه اسم سبونتيك 5- في دراسة سريرية لمقارنة تأثيره مع لقاح وهمي. https://t.co/euaB5SWcBr,True
1666,لقاح #مودرنا_الأمريكية لـ #كورونا يحقق استجابات مناعية لدى كبار السن https://t.co/GHrkZxmUdg,True
1669,#COVID2019 #لقاح_أكسفورد عدد من اللقاحات وصلت في المرحلة الثالثة قبل الأخيرة وهي: لقاح جامعة اكسفورد لقاح موديرنا لقاح معهد ووهان البيولوجي لقاح استرالي لقاح سينوفاك الصيني و لقاح الجيش الصيني CanSino حصل على الموافقة ليكون تحت الطلب “NYtimes” https://t.co/RPBV0FSfIe,True
1671,أستراليا ستكون من أوائلِ الدول في تطعيم كامل شعبها بالمجان بلقاح أوكسفورد: 📌 أبرمت أستراليا صفقة مع شركة الأدوية AstraZeneca لتوفير اللقاح المحتمل لـ #كوفيد_19 لجميع سكانها مجانًا، حسبما أعلنت الحكومة يوم الثلاثاء. https://t.co/H0nZA4dgoG,True
1672,"#عاجل.. - روسيا تؤكد أنها ستبدأ إنتاج لقاح #كورونا الروسي ""سبوتنيك"" في سبتمبر المقبل - روسيا: 20 دولة قدمت طلبات للحصول على لقاح ""سبوتنيك"" المضاد لكورونا - روسيا: تلقينا طلبات للحصول على مليار جرعة من لقاح ""سبوتنيك"" المضاد لكورونا #نتصدر_المشهد #COVID19 https://t.co/EFKDvVuzY2",True
1673,الأخصائي في الغدد الصماء والسكري بمركز الأبحاث السريرية د.أنس مهيدات: اللقاح الروسي يدخل مرحلته الثالثة والعالم في شغف للحصول على علاج ينقذه من خطر #كورونا https://t.co/lSI5C0v6CJ,True
1675,توجه #وزارة_التعليم إلى #التعليم_عن_بعد في هذا الظرف الحرج من #كورونا هو -وبكل صدق- قمة في المسؤولية والحرص على سلامة الأبناء والكوادر التعليمة حتى يتوفر اللقاح ونطوي صفحة الجائحة إن شاء الله ، وهي خطوة لن تتم لولا تظافر جهود الوزارة ممثلة بمعالي الوزير والكوادر تحت إدارته.,True
1676,روسيا تعد بطرح ملايين من جرعات لقاح #فيروس_كورونا اعتبارا من 2021 https://t.co/6dS55vxpMr,True
1677,وقعت المجموعة الوطنية الصينية للتكنولوجيا الحيوية المنضوية تحت ساينوفارم اتفاقيتي تعاون مع المملكة المغربية بشأن #اللقاح ضد مرض فيروس كورونا الجديد (كوفيد-19 )، وفق ما كشفت المجموعة في بيان لها على موقعها الرسمي. #الصين #المغرب https://t.co/OImhgfPFCz,True
1678,"#دولي 50 مليون جرعة.. اتفاق بين إندونيسيا وسينوفاك الصينية للحصول على لقاح كورونا . السبت (22 أغسطس 2020) . وقعت إندونيسيا اتفاقاً مع شركة ""سينوفاك بايوتك"" الصينية للحصول على 50 مليون جرعة من لقاح فيروس كورونا… https://t.co/opge6w012Z",True
1681,اليونان تأمل الحصول على لقاح ضد #كورونا في ديسمبر للتفاصيل: https://t.co/NoqvAW9ZDg #نتصدر_المشهد #COVID19 https://t.co/auEgw9t0tE,True
1682,"الصين توافق على إجراء تجارب بشرية على لقاح لـ""#كورونا"" للتفاصيل: https://t.co/8gDoKPp1Pg #نتصدر_المشهد #COVID19 https://t.co/XwhOXOzU3N",True
1683,المملكة المتحدة تستثمر 18 مليون دولار في مصنع اسكتلندي لإنتاج لقاح #كورونا #جريدة_عمان https://t.co/mHrpZNh2VE https://t.co/4oXzgFelRa,True
1684,موسكو تعلن إنتاج دفعة أولى من لقاح كوفيد 19 الروسي المثير للجدل #روسيا #كورونا #لقاح https://t.co/EqNBfE4qRO,True
1687,📹 أعلن الرئيس الأرجنتيني ألبرتو فرنانديز الأربعاء أنّ #الأرجنتين و #المكسيك ستتولّيان إنتاج اللقاح المستقبلي ضدّ فيروس #كورونا الذي يُطوّره مختبر أسترازينيكا مع جامعة أكسفورد، مشيراً إلى أنّ البلدين سيعملان أيضاً على توزيعه في دول أميركا اللاتينيّة باستثناء #البرازيل. #فرانس_برس https://t.co/pHKYSx3kag,True
1688,"15,000 متطوع من 107 جنسيات مختلفة يشاركون حالياً في المرحلة الثالثة من تجارب لقاح فيروس #كوفيد_19 غير النشط في دولة #الإمارات، ما يمثل قفزة نوعية نحو تطوير أول لقاح آمن وفعال للوباء #نتصدر_المشهد #نلتزم_لننتصر #CommitToWin #COVID19 https://t.co/O4LT6Qpko9",True
1689,المكسيك تشارك في اختبار أربعة لقاحات لفيروس #كورونا للتفاصيل: https://t.co/WYh3ggsCU5 #نتصدر_المشهد #COVID19 https://t.co/ZPwxIMfWq7,True
1691,"✅ الصحة الروسية: إنتاج أول لقاح روسي ضد كورونا سيبدأ في موقعي مركز ""غمالي"" وشركة ""بينوفارم"" الشهر المقبل. ✅ الإنتاج التجاري سيبدأ في سبتمبر ✅ 20 دولة طلبت مليار جرعة لحد الآن #coronavirus #CoronaVaccine",False
1692,#روسيا تبدأ إنتاج لقاح #كورونا https://t.co/ctcTes4TFb https://t.co/UzCW5UzqJB,True
1693,استشاري #مصري من موسكو: اللقاح #الروسي لعلاج #كورونا فعّال بنسبة 100%.. فيديو #صدى_البلد #البلد https://t.co/ZTNppd83pj,True
1695,لقاح فايزر الأمريكية لـ #كورونا ينتج استجابة مناعية فى المرحلة المبكرة من التجارب https://t.co/jeL5xIhRnz,True
1696,مسؤول روسي: وفد سعودي يزور معهد جماليا مطور لقاح #كورونا https://t.co/abiD9dcdTo #صحيفة_المدينة,True
1697,"تقول شركة Pfizer الأمريكية بأن فاعلية اللقاح ستتضح في شهـر أكتوبر ، وفي حال كانت البيانات إيجابية ، محتمل بنسبة عالية أن اللقاح يحصل على ترخيص إستخدام الطوارئ من قبل FDA الخطة الإنتاجية للشركة إنتاج 100 مليون جرعة في 2020 إنتاج 1,3 مليار جرعة في 2021 https://t.co/rUPLkuaqqB",True
1698,#الإمارات تنفذ أول حملة تطعيم ضد شلل الأطفال في ظل #كورونا رابط الخبر | https://t.co/G3F3LpOqzR @uaeembassyisb @uaeec_ https://t.co/vikKC2ZouJ,True
1699,الاتحاد الاوربي يوقع صفقة مع استرازينيكا لتوريد ٣٠٠ مليون جرعة من لقاح اوكسفورد. باختصار الوضع سيكون كل حكومة و شطارتها. https://t.co/nIHQUdqTnA,True
1700,@MonaJAlOmar @salrashed و لكن لأننا نملك جهاز مناعه معقد وهبه الله لنا لا نمرض منها،Covid-19 إلى الآن لا علاج و لا تطعيم و رغم ذلك التشافي عالي جداً يتجاوز 95% فالسر في دعم جهاز المناعه،في العمق الموضوع أضخم من ذلك و لكن بسطته بطريقه للفهم اسهل،المواد الحافظه للقاح مصيبه أخرى للجهاز العصبي،بالتوفيق..,True
1702,#ترمب يتعهد بتوفير لقاح لفايروس #كورونا قبل نهاية العام. #عكاظ #امريكا #ان_تكون_اولا #تطبيق_عكاظ https://t.co/H0yA6xzw9Y,True
1703,#عاجل: الأسهم الأوروبية تقفز 2.5 ٪؜ بعد اعلان الرئيس الروسي #بوتين تسجيل أول لقاح لفيروس #كورونا .. والأمريكية تتأهب للارتفاع #الخليج_الاقتصادي https://t.co/cPT3Y4uGgp,True
1704,وزير الصحّة اللبناني الدكتور #حمد_حسن: هُناك معاهدات دوليّة مع #WHO تحفظ حقّ #لبنان بالحصول على اللقاح ضدّ ڤيروس #كورونا عند إنتهاء مراحل التجارب السريريّة، وقد تمّ التواصل مع #روسيا بخصوص دخولنا في هذه التجارب، والمال متوفّر لشراءه من قرض البنك الدولي,False
1705,ما فعالية لقاح سبوتنيك المضاد لكورونا؟ شاهد هذا التقرير! #سبوتنيك #لقاح_كورونا #اللقاح_الروسي #روسيا #بوتين #كورونا #فيروس_كورونا #ألسومرية https://t.co/771hJJZUnP,True
1706,#لقاح_كورونا الهند تبدأ اختبار 3 لقاحات لفايروس كورونا #كورونا,True
1707,@ABMOHARRAM @Amr_M_Hashim @virolvlog المعلومات المتاحة عن اللقاح الروسي من منظمة الصحة العالمية (حتى الان) انه مازال في المرحلة الاولى من التجارب .. و روسيا تتحدث عن اللقاح و كأنه في المرحلة الثالثة دون نشر نتائج المرحلتين الاولى و الثانية او حتى تسجيل تجاربهم على مواقع التجارب الاكلينيكية https://t.co/hUlMqOUL5a https://t.co/yCigORhXsV,False
1708,"عاجل| #بوتين: #روسيا طورت ""أول"" لقاح ضد #كورونا https://t.co/gxq8uxSCoR",True
1709,"أين وصل السباق العالمي لإنتاج لقاح مضاد ل""كوفيد 19"" #كورونا #كوفيد_19 #وزارة_الصحة https://t.co/8nuVKp1wAk",True
1710,#اضواء_الوطن | #روسيا: 20 دولة تقدمت بطلب شراء مليار جرعة من لقاح #كورونا,True
1712,ارتفاع #الروبل و #الأسهم الروسية بعد تسجيل أول لقاح لفيروس #كورونا في العالم https://t.co/kY4WrYsrHi #روسيا https://t.co/QRNETq82b9,True
1713,روسيا تعلن مناقشة تصدير لقاح فيروس كورونا إلى مصر: بلد واعد جدًا وهام | المصري اليوم https://t.co/Aiz85xJzEt via @AlMasryAlYoum,True
1714,جونسون أند جونسون تتسلم من واشنطن مليار دولار لتصنيع 100 مليون جرعة لقاح ضد كوفيد-19 #جونسون_أند_جونسون #كورونا #لقاح #كوفيد_19 https://t.co/b7Mp2MPnPD,True
1715,#الصحف_العالمية: #بوتين يحوّل سباق لقاح #كورونا إلى حرب باردة.. #اردوغان يخفى كارثة اقتصادية.. اختيار #كامالا_هاريس لمنصب نائب الرئيس يضفى نشاطا على حملة #بايدن.. و #ماكرون يحاول حل مشاكل العالم أثناء عطلته الصيفية https://t.co/UIAStWJnvs,True
1717,«أوكسفورد» يتقدم السباق العالمي لإنتاج لقاحات #كورونا • #اللقاح يقدَّم للجهات التنظيمية العام الجاري • أميركا تدرس تعجيل استخدامه قبل #انتخابات_الرئاسة https://t.co/DlabAz2r4H,True
1718,«الصحة الروسية»: بدأنا إنتاج لقاح لفيروس كورونا #موسكو #كورونا https://t.co/WuLeUsbcD4 https://t.co/F81dK0U8KN,True
