,origin,tweet_text,label
2614,MFH,كورونا. توسيع إجراءات الحجر الجزئي في الجزائر إلى تسع ولايات أخرى وهي. تيزي وزو، بو مرداس،وهران، تيبازة، باتنة، الوادي، سطيف، قسنطينة والمدية,True
2615,MFH,لإنتقال الأمراض التنفسية الحادة تجنبا  للإصابة بفيروس كورونا الجديد، ودعت إلى ضرورة التقيد بالتدابير التالية: 1  تجنب الإختلاط مع الأشخاص المصابين بأمراض تنفسية 2   تجنب الإختلاط مع الحيوانات البرية وفي المزارع من دون حماية 3   غسل اليدين بالماء والصابون أو بالمعقم،,True
2616,ARC,معلومة  غرد الحساب الرسمي لوزارة الصحة الإماراتية    منشورا  يحوي على معلومة تنص على أن المدخن أكثر عرضة من غيره لعدوى فيروس كورونا موضحة  الأسباب في مجموعة صور,True
2617,MFH,يجب ممارسة العادات الصحية الأساسية للوقاية من الإصابة بأي عدوى ومنع انتشارها: 1.الاهتمام بالممارسات الصحية 2.تكرار غسل اليدين بشكل  جي د 3.التنظيف والتعقيم المستمر 4.تغطية الفم عند العطاس والسعال  كوفيد 19 كورونا فيروس كورونا اجلس بالبيت تعليق الدراسة في عمان  COVID19,True
2618,4IF,بوتين يعلن أن ابنته تلقت لقاح كورونا الروسي الجديد,True
2619,4IF,تبريراتهم قبل الكارثة والحصول على حصانه من عدم المطالبات أو الشكوى على الشركات المنتجة في حال حدوث أية آثار جانبية . لأول مره في تاريخ البشرية يتم إطلاق لقاح بدون اي تجربة وبدون معرفة مكونات وبدون دراسة ل ايروس نسبة الأصحاء منه 99  وأكثر ,False
2620,4IF,منظمة الصحة العالمية نناقش مع السلطات الصحية الروسية للقاح المكتشف حديثا ضد فيروس كورونا  ،  والمناقشات جارية فيما يتعلق بالتأهيل المسبق للمنظمة بخصوص اللقاح، ولكن مرة أخرى يشمل التأهيل المسبق لأي لقاح مراجعة وتقييما صارمين لجميع بيانات السلامة والفعالية المطلوبة ,True
2621,4IF,لقاح فيروس كورونا الروسي الجديد يثير شكوك العلماء في سلامته التفاصيل على الرابط التالي:   ترجمة: ليلى حمدون تدقيق: عون حد اد,True
2622,ARC,رئيس الوزراء الإيطالي يقول :  إنتهت حلول الأرض، الأمر متروك للسماء  رسميا  إيطاليا تفقد السيطرة.  فيروس كورونا كورونا الجديد فيروس كورونا المستجد  ايطاليا ItalyCoronavirus italy,False
2623,ARC,كوريا الشمالية : اعدام أي شخص يصاب بفيروس كورونا منعا لانتشاره بالبلد  لك له مش هيك,False
2624,ARC,اسقاط القروض لليوم 448  أخبار جيدة كورونا فيروس أوهان يمكن معالجته بماء الثوم الطازج المغلي  طبيب صيني مسن اثبت فعاليتها وكذلك عدة مرضى استخدموها واثبتوا فعاليتها خذ ٨  فصوص ثوم كبيرة واهرسها. اضف ٧ كؤوس ماء ثم أغلى الخليط. كل الثوم واشرب من الماء المغلي. بين ليلة وضحاها,False
2625,MFH,لا داعي للهلع سنموت بعد قليل كورونا وسكر محلي محطوط عكورونا,False
2626,4IF,كوبا فيروس كورونا لقاح كوبا تبدأ التجارب النهائية على لقاحين تم تصنيعهم محليا . صراحة انجاز كبير لهذه الجزيرة الصغيرة والفقيرة!   via,True
2627,ARC,قطر فاتحة المجال للسفر من و إلى إيران مع ان الكل يعرف انه إيران اليوم تعتبر بؤرة من بؤر فيروس كورونا.   الطيران المدني القطري ينشر وثيقة يحظر فيها مسافرين عرب و يستثني إيران و تركيا.  ضحايا النظام القطري,False
2628,ARC,بعض النصائح والإرشادات   التي صدرت من خبراء الصحة الصينيين في مدينة ووهان . وطريقة الوقاية من فيروس كورونا:  7  عليك أن تداوم على الغرغرة أيضا : بـ دواء الغرغرة Betadine Sore Throat للتقليل او القضاء على الجراثيم في اللوزتين قبل ان تتسرب الى رئتيك. او الغرغرة بالماء والملح,False
2629,4IF,روسيا  تكشف اسم لقاح فيروس  كورونا . وتؤكد: اتفقنا مع  الإمارات  و  السعودية  لإجراء التجارب السريرية عليه,True
2630,MFH,ايران تصدر كورونا للخليج  ايران هي عدو واضح وصريح اما الخونه الي راحو من دول ثانيه لايران وش الحل معاهم,False
2631,ARC,أنباء عن إصابة كورونا  بفيروس شيطان العرب محمد بن زايد,False
2632,ARC,الإمارات تقريبا أول دولة عربية أعلنت تسجيل حالات كورونا وفيها جنسيات عربية وأجنبية كتير جدا ومع ذلك مشفناش ولا واحد اماراتى بيشتم فى والوافدين أو بيطلب بتريحلهم  الحقيقة شعب زايد أثبت انه شعب محترم ومثقف   محمد بن زايد  الامارات  الإمارات وطن الإنسانية  كورونا,True
2633,MFH,601 اصابة جديدة بفيروس كورونا ، حصيلة اليوم هي الأكثر منذ بداية انتشار الوباء في الجزائر,True
2634,ARC,سبب إنتشار فيروس كورونا هو أكل الخفافيش والضفادع و الحشرات.  فير وس  كور ونا الج ديد  شاهد الفيديو من خلال الضغط هاى الرابط التالي,False
2635,ARC,إصابة ملكة بريطانيا الملكة اليزابيث بفيروس كورونا فيروس كورونا  خرجوا السجناء البلد فيها وباء,False
2636,MFH,فيروس كورونا المستجد.  الجزائر: 94 إصابة جديدة بفيروس كورونا، ليرتفع العدد الإجمالي إلى 1666 حالة، ووفاة 235 حالة.  الأردن: 14 إصابة جديدة بفيروس كورونا، ليرتفع العدد الإجمالي إلى 372 حالة.  بريطانيا: 881 حالة وفاة جديدة بفيروس كورونا,True
2637,ARC,متعافين من كورونا في الصين يتبرعون ببلازما من دمهم للمساعدة في علاج الآخرين,True
2638,4IF,أعلن الرئيس الأرجنتيني ألبرتو فرنانديز الأربعاء أن  الأرجنتين و المكسيك ستتول يان إنتاج اللقاح المستقبلي ضد  فيروس كورونا الذي ي طو ره مختبر أسترازينيكا مع جامعة أكسفورد، مشيرا  إلى أن  البلدين سيعملان أيضا  على توزيعه في دول أميركا اللاتيني ة باستثناء البرازيل. فرانس برس,True
2639,ARC,المسلمون يتوحدون للصلاة في شوارع ايطاليا داعيين رحمة الله  فيروس كورونا,False
2640,ARC,جاء الإسلام بسلوكيات تعزز من صحة الإنسان وتقيه الأمراض،من ذلك: الوضوء والغسل،التسوك،تقليم الأظافر الخ. وما يشد الانتباه أن أحد أهم طرق الوقاية من كورونا حسب المنشورات الطبية هو غسل اليدين بصورة متكررة ومركزة. فلعل الوضوء سلوك تعبدي في المقام الأول،وسلوك صحي في المقام الثاني,False
2641,MFH,لحماية نفسك وعائلتك من كورونا     تفحصش,True
2642,4IF,Pfizer وBioNTech اتفقتا على تزويد اليابان بـ 120 مليون جرعة من لقاح كورونا الم حتمل   الشركتان لم تكشفا عن التفاصيل المالية للصفقة   شروط الاتفاقية ستستند إلى حجم الجرعات وتوقيت التسليم,True
2643,4IF,الدفاع الروسية أول لقاح محلي ضد فيروس كورونا المستجد بات جاهزا,False
2644,MFH,بعد اختفاء دام لأشهر. أول ظهور للرئيس الجزائرى بعد تعافيه من كورونا  عبدالمجيد تبون,True
2645,ARC,يقال انها نبؤة ب كورونا في مسلسل سيمبسون قبل عدة سنوات  هذا المسلسل غريب     كورونا,False
2646,ARC,شاهد أكثر الأخبار متابعة اليوم: قرية إندونيسية تستعين بالأشباح لإجبار الناس على البقاء في منازلهم في ظل فيروس كورونا فيروس كورونا إندونيسيا,True
2647,ARC,علاج كورونا بـالبلازما. والصحة العالمية تصفه بالنهج الصحيح  الصين الامارات,True
2648,ARC,من عظمة الدين الإسلامي أنه أجبر المسلمين علي الوضوء خمس مرات باليوم،  ومنها غسل اليدين و الأستنشاق و غسل الوجه.  قمة الوقاية الكويت كورونا,False
2649,ARC,الرئيس الصيني يزور أحد المساجد ويطلب من المسلمين التضرع والدعاء الى الله أن يرفع عنهم البلاء. فيروس كورونا,False
2650,ARC,مساءك صحة  بناء على المعلومات المتوفرة حاليا فإنه لايوجد خطر من إنتقال فيروس كورونا عبر البضائع والطرود القادمة من الصين  مع تمنياتنا للجميع بالصحة والعافية,True
2651,4IF,الطبيب الإيطالي المتخصص في الأمراض المعدية  ماتيو باسيتي  ي بشر بقرب اختفاء وباء فيروس كورونا من تلقاء نفسه، ودون الحاجة إلى لقاح، في ظل انخفاض قوته وتحوله من نمر مفترس قبل عدة أشهر، إلى قط بري حاليا .  العربية  . إيطاليا,False
2652,4IF,الأكثر إثارة للإعجاب. لقاح نوفافاكس يظهر نتائج واعدة ضد كورونا   كورونا,True
2653,ARC,س: هل المضادات الحيوية فعالة في منع وعلاج فيروس كورونا الجديد  2019 nCoV ؟  ج: لاا . لان المضادات الحيوية تستخدم للبكتريا فقط وليست ضد الفيروسات ، وهو فيروس ، وبالتالي ، لا ينبغي استخدام المضادات الحيوية كوسيلة للوقاية أو العلاج .   منظمة الصحة العالمية,True
2654,MFH,حزب اللات الإرهابي هو سبب انتشار فيروس كورونا في لبنان  لبنان ينتفض  لا ثقة  انتخابات نيابية مبكرة لا داعي للهلع  سنموت بعد قليل,False
2655,ARC,فريق شبان متطوعون يظهرون بقرية في أندونيسيا بلباس أشباح بشكل مخيف ومرعب على أمل إبقاء السكان في منازلهم في أمان بعيدا  من فيروس كورونا  وقد نس قوا مع الشرطة بشأن تلك المبادرةللترويج للتباعد الاجتماعي في ظل التفشي خليك بالبيت,True
2656,MFH,وزيرة الهجرة لا إصابات بفيروس كورونا بين المصريين في الخارج,True
2657,ARC,هوبا اللهم لا شماته     لاحولا ولا قوة إلا بالله  تفتكروا ممكن يصعب عليكم ؟!        صحيفة اليوم السابع   عاجل . مباشر قطر يكشف تفاصيل إصابة تميم بن حمد ب فيروس كورونا كورونا تميم قطر   عبر نبض,False
2658,MFH,الجزائر تعلن تسجيل 73 حالة إصابة جديدة بفيروس كورونا  كوفيد 19  ليرتفع إجمالي الإصابات إلى  584 . قنا,True
2659,MFH,وزارة الصحة: ستة مواطنين أنهوا فترة الحجر الصحي يغادرون مركز الحجر بعد تطبيق كافة الاجراءات الوقائية والتأكد من خلو هم من فيروس كورونا المستجد,True
2660,4IF,الصحة السعودية: أبحاثنا مستمرة وسنجري تجربة سريرية على لقاح لفيروس كورونا   العربية,True
2661,4IF,تستخدم دفعة جديدة من الاختبارات لتشخيص المرضى المصابين بفيروس كورونا ما زالت قيد التطوير نفس التكنولوجيا المستخدمة في اختبارات الحمل في المنزل ، ويقول بعض الخبراء إنه إذا تم نشرها على نطاق واسع وبشكل متكرر فإنها يمكن أن تغير مسار الوباء حتى قبل أن يكون هناك لقاح,True
2662,4IF,مناعة لمدة عامين. تفاصيل أول لقاح روسي ضد كورونا,False
2663,ARC,القناة العبرية ١٢: تعلن إصابة ولي عهد أبو ظبي محمد بن زايد بفيروس كورونا  ماحد يشمت انتظروا لما يكون له ماله وعليه ماعليه,False
2664,4IF,عاجل  روسيا تسجل أول لقاح مضاد لـ كورونا في العالم   أخبار الوئام,True
2665,ARC,1.7 مليون وظيفة على الأقل ستخسرها المنطقة العربية في عام 2020، و42 مليار دولار من الناتج المحل ي الإجمالي.  هذه بعض أوجه الخسارة الاقتصادية الناجمة من انتشار فيروس الكورونا في الدول العربية,True
2666,MFH,نحنا أكيد بي لبنان ما عم يعرفوا يكتشفوا أنا أكيد من هالشي بس لا داعي للهلع  سنموت بعد قليل كورونا لبنان منظمة الصحة العالمية,False
2667,4IF,روسيا تعلن عن اكتشاف أول لقاح ضد فيروس كورونا وشكوك حول مدى فعاليته,False
2668,ARC,هل لاحظتم أن مناطق المسلمين الأيغور في الصين هي الوحيدة التي لم يصل إليها فيروس كورونا,False
2669,ARC,تفضل هنا الرابط اذا حاب تتأكد,True
2670,4IF,روسيا تسجل أول لقاح لـ فيروس كورونا في العالم الرئيس الروسي فلاديمير بوتين أعلن تسجيل اللقاح رسميا في بلاده وقال أن اللقاح إجتاز جميع الإختبارات مجلة نقطة كورونا أول لقح لقاح,True
2671,4IF,ترامب يعلن عن عقد لشراء 100 مليون جرعة من لقاح كورونا بقيمة 1.5 مليار دولار ترامب كورونا,True
2672,ARC,منشور جديد شائع عبر مواقع التواصل الاجتماعي، يكشف على ما يبدو عن أحدث ضحايا فيروس كورونا في إيطاليا، وهم الطيور تلك المرة، فما هي تفاصيل .  سقوط الطيور في إيطاليا فيروس كورونا فيروس كورونا في إيطاليا   اقرأ المزيد من التفاصيل:,False
2673,4IF,جامعة اكسفورد الفيروس يختفي بسرعة في بريطانيا وهذا لايساعد على نجاح انتاج لقاح للفيروس كورونا coronavirus,False
2674,4IF,ترامب يعلن عن عقد مع شركة موديرنا لتسليم 100 مليون جرعة من لقاح كورونا   بتكلفة 1.5 مليار دولار,True
2675,ARC,فيلم العدوى Contagion  عرض سنة 2011 هذا الفيلم تنبأ بمرض كورونا قبل 9سنوات,False
2676,MFH,وزارة الصحة:   تسجيل 69  اصابة جديدة بفيروس كورونا في الجزائر.  ارتفاع العدد الإجمالي للاصابات الى 1983.   تسجيل 20 حالة وفاة جديدة بذات الفيروس بالجزائر.  إرتفاع العدد الاجمالي للوفيات إلى 313 حالة.  حالات الشفاء 601,True
2677,ARC,الصحة: لا خطورة في تسلم الطرود البريدية من الصين. وكورونا لا ينتقل عبر البضائع   اخبارية طريف,True
2678,ARC,اصابة اللاعب الارجنتيني باولو ديبالا بمرض كورونا,False
2679,4IF,عندما اعلن الرئيس اردغان ان تركيا    الثالثة بتطوير لقاح ضد فيروس كورونا اعلن فورا الرئيس بوتين عن تسجيل اول لقاح ضد فيروس كورونا وعلى هذا فليتنافس المتنافسون,False
2680,MFH,الخروج من المنزل عليك اتباع سبل الوقاية الصحيحة:   اغسل يديك وعقمها باستمرار.    ابتعد عن أماكن التجمعات.    لا تقترب من أحد واجعل مسافة لا تقل عن مترين.  وتذكر دائم ا أن كبار السن، وأصحاب الأمراض المزمنة هم الأكثر عرضة للفيروس. ساهم بحمايتهم. الوقاية من كورونا  كلنا مسؤول,True
2681,4IF,وزير الصحة: الأردن سيشتري لقاح روسيا ضد كورونا إن ثبتت نجاعته للتفاصيل:   نتصدر المشهد COVID19,True
2682,ARC,في الإكوادور كانت النتيجة جثثا  م لقاة على جانب الطريق، وتوابيت مصنوعة من الورق المقوى  الكرتون ! كورونا,True
2683,4IF,فيديو خطير جدا من خبيرة لقاحات .توض ح نوع لقاح بيل جيتس القادم وهو عباره عن شريحه للتحكم في البشر وأساسا لايوجد لقاح . بل فقط زرع شريحة التحكم . كورونا كوفيد 19 BillGates coronavirus نعمة الحجر المنزلي TikTok fake vaccine vaccino,False
2684,ARC,اغتيال الدكتور التونسي محمود عبدالقادر الذي يجري التجارب النهائية على اللقاح الخاص بالكرونا  في ألمانيا.!    هي مؤامرة بجد ولا اي .    فيروس كورونا,False
2685,ARC,فيروس كورونا الجديد ترا مصدره من اكلهم للخفافيش والحيوانات والحشرات ويجيكم جاهل يقول مؤامره أمريكيه طيب أمريكا بدون العالم ولا شيء شلون مؤامره؟ واذا الأمراض انتشرت حتى هي يلحقها الضرر ومصالحها تتوقف ومصالح العالم الي تحرك الاقتصاد الأمريكي  اما فيلم Contagion فالأصح انه ص دفه!,False
2686,ARC,يرى مونتانييه الفائز بجائزة نوبل للطب أن فيروس كورونا المستجد نجم عن محاولة إنتاج لقاح ضد فيروس الإيدز، مستدلا على ذلك بوجود عناصر من فيروس إتش.آي.في في جينوم  المادة الجينية  الفيروس الجديد، فضلا عن عناصر من فيروس الملاريا,True
2687,4IF,الديلي ميل: لا حقنة اللقاح إذن لا وظيفة، يطالب الرؤساء فى العمل بالحق في طرد عمالهم إذا رفضوا الحصول على لقاح ضد فيروس كورونا عندما يكون أحدهم متاح ا في أستراليا   ويبدو أن النقابات القوية عازمة على دعمهم,False
2688,ARC,الصين رسميا ومنذ ساعات قليلة عن نجاح المصل المصرى التى قدمته الدكتورة هالة وزيرة الصحة المصرية الى وزارة الصحة الصينية لعلاج فيروس كورونا والذي أثبت فاعليته بنسبة 100   على اكثر من 7 حالات تم شفائهم، لتعلن الصين أن العلماء الأطباء المصريين اثبتوا للعالم أجمع أنهم هم صناع الحياة,False
2689,ARC,سبحان الله الوضوء يتضمن غسل اليدين وهذه وسيلة من وسائل منع انتقال المرض كورونا .من فوائد الوضوء منع انتقال العدوى,False
2690,MFH,الجزائر. ارتفاع مصابي كورونا إلى 8  أعلنت الصحة الجزائرية، تسجيل 3 حالات إصابة جديدة بفيروس كورونا، ليرتفع عدد المصابين إلى 8,True
2691,ARC,خبر اصابة محمد بن زايد بمرض كورونا استقبل بفرح الكثير وشماتة الكثير من العرب ؟ ترى لماذا ؟ ! العراق  ساحة التحرير,False
2692,ARC,مساءك صحة  بناء على المعلومات المتوفرة حاليا  فإن فيروس كورونا الجديد لا ينتقل عبر البضائع والطرود القادمة من الصين، كما أن فيروس كورونا من ضمن عائلة الفيروسات التنفسية لذلك يعد الاهتمام بغسل اليدين بالماء والصابون كفيل بالقضاء عليها .  مع تمنياتنا للجميع بالصحة والعافية,True
2693,4IF,الصحة الروسية: إنتاج أول لقاح روسي ضد كورونا سيبدأ في موقعي مركز غمالي وشركة بينوفارم الشهر المقبل.   الإنتاج التجاري سيبدأ في سبتمبر   20 دولة طلبت مليار جرعة لحد الآن coronavirus CoronaVaccine,False
2694,MFH,المؤلف والناقد المسرحي السوري الدكتور رياض عصمت، الذي وافته المنية عن عمر ناهز الثانية والسبعين عاما  في إحدى مشافي شيكاغو الأميركية، جراء اصابته بفيروس كورونا.  نتوجه لأسرة الفقيد بأحر التعازي، داعيا  الله أن يلهمهم الصبر والسلوان. وان يتغمده الله برحمته,True
2695,ARC,إصابة رئيس وزراء بريطانيا بوريس جونسون  بفيروس  كورونا . اللهم احفظنا جميعا.  كورونا السعوديه كوفيد 19   اجلاء طلبة بريطانيا بريطانيا كورونا الجديد المملكة المتحدة,True
2696,MFH,المانيا  عندي وصفه تخلص العالك كله من الكورونا تلفون 972522878900 تعالوا لنعقد صفقه ، انا جاهز ان اسلمها لكبار علماء الطب ,False
2697,ARC,أنباء عن إصابة مرض كورونا بداء الأمة محمد بن زايد,False
2698,4IF,ثلاث شركات روسية ستبدأ خلال الشهر المقبل، الإنتاج التجاري لأول لقاح ضد فيروس  كورونا  ,True
2699,ARC,الغرغرة بالماء والملح يمكن أن تقي من العدوى بفيروس كورونا مصر كوفيد١٩,False
2700,ARC,كورونا.   إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين   الصين   وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه,False
2701,MFH,يتم تداول أن جميع موظفي والطاقم الطبي والممرضين بمستشفى رفيق الحريري هربوا وتركوا المرضى بسبب حالة اللبنانية القادمة من ق م الإيرانية . سنموت بعد قليل  كورونا في لبنان كورونا كورونا لبنان لا داعي للهلع  لبنان ينتفض كلن يعني كلن,False
2702,MFH,كورونا كشفت لنا خونه الوطن .! إيران تصدر كورونا للخليج,False
2703,ARC,الموز يقى من فيروس كورونا. آخر ما توصلت إليه السوشيال ميديا من هبدات     EgyptToday,False
2704,ARC,عاجل: الفاتيكان ينفي إصابة البابا فرانسيس ومساعديه بـ فيروس كورونا صحيفة الخليج,True
2705,ARC,الصين تنتهي من بناء مستشفى جديدا  بسعة 1000 سرير لعلاج مرضى فيروس كورونا في 10 أيام فقط!  نحن معكم,True
2706,4IF,منذ لحظة إعلان بوتين عن جاهزيته. جدل ي ثار حول لقاح سبوتنيك الروسي. وخبراء ودول أوروبية تشكك بفعاليته وبالمعلومات المتوافرة عنه كورونا العربية,False
2707,4IF,الغريب في اللقاح الروسي لـ كورونا ان التصريح يا من الرئيس الروسي دون الرجوع لمنظمة الصحه العالميه مما يدل على ان المنظمة من منظور الروس مجرد منظمة تخدم اجنده لجهات ذات سياده محدوده !,False
2708,MFH,الترا جزائر  كورونا تسجيل 112 إصابة جديدة بكورونا ارتفاع إجمالي الإصابات إلى 10810 حالة  تسجيل 9 وفيات  ارتفاع إجمالي الوفيات إلى 760 حالة تسجيل 98 حالة شفاء  ارتفاع إجمالي حالات الشفاء إلى 7420 حالة,True
2709,MFH,قبائل السماوة تفرض على افرادها إرتداء الكمامة الطبية والامتناع عن التقبيل في المجالس والمضايف والمناسبات، وتستعد لإقامة حملة تثقيفية توعوية للتعرف على أعراض فايروس كورونا وطرق الوقاية منه قبائلنا الواعية جنوبنا المنتفض,True
2710,MFH,صحيفة فرنسية :  لاخوف على المنقبات فهن الأقل عرضة لفيروس كورونا،حيث أنهن لايتبادلن الق بل للتحية أويصافحن بالأيدي أوالأحضان وأجسامهن مستورة وهي النصائح التي أطلقها المختصون لتفادي العدوى وكذلك نقلها .   اللهم أعز الإسلام والمسلمين بالأمس كانوا يحاربون النقاب والان يمدحونه,False
2711,MFH,إصابة أنثى نمر في حديقة حيوان في نيويورك بـ فيروس كورونا,True
2712,4IF,عاجل وزيرة الصحة تعلن توفير حصة مصر من تطعيم كورونا,False
2713,4IF,توضيح. تداولت عدة صفحات على مواقع التواصل الإجتماعي مقطع فيديو مرفق بالنص الآتي:  عاجل  شاهد ابنة الرئيس الروسي تتلقى اللقاح الذي أعلن عنه فلاديمير بوتين اليوم كأول لقاح لـ كورونا في العالم . الحقيقة: ١ الفيديو المتداول يعود لبداية الشهر الماضي لإحدى متطوعات الأكاديمية,False
2714,MFH,تعلن وزارة الصحة عن وفاة مواطنة مصابة بمرض كورونا كوفيد١٩ وتبلغ من العمر ثمانين عاما  ليبلغ عدد الوفيات من هذا المرض بالسلطنة سبع عشرة وفاة. وتتقدم وزارة الصحة إلى ذوي الفقيدة بخالص العزاء والمواساة سائلة الله سبحانه أن يلهم أهله وذويه الصبر والسلوان,True
2715,4IF,بوتين أعلن عن تسجيله بعد مرور أقل من شهرين على بدء الاختبارات البشرية. لقاح كورونا الروسي يثير مخاوف بشأن السلامة والفاعلية العربية,True
2716,MFH,الترا جزائر  كورونا   تسجيل 602 إصابة جديدة بكورونا   ارتفاع إجمالي إصابات كورونا إلى: 29831   تسجيل 14 وفاة جديدة بكورونا  ارتفاع إجمالي وفيات كورونا إلى: 1200,True
2717,ARC,ضرب الطاعون العظيم مدينة مارسيليا الفرنسية  1820 ضرب طاعون الكوليرا خاصة اندونيسيا تايلاند الفلبين  1920 طاعون الشر الانفلونزا الاسبانية  الضحايا بالملايين 2020 طاعون كورونا,False
2718,ARC,ههه قلنا هذا تقرير طبي من احدي وكالات الانباء العالميه  ان الموز بعون الله طارد ل كورونا فيروس رد علي البعض بقوله  ان معاي مزارع موز وان كان هذا صحيح فماهو المانع,False
2719,MFH,وزير الصحة : إنا لله وإنا إليه راجعون، أعزي نفسي وكل الزملاء بوفاة الأخ  د. طارق حسين مخيمر ، من أطباء الأنف والأذن والحنجرة في م. زين متأثرا بمضاعفات فيروس كورونا المستجد. رحمه الله وألهم أهله ومحبيه الصبر والسلوان,True
2720,4IF,مركز الملك عبدالله العالمي للابحاث الطبية في الحرس الوطني الذي يملك٧عالم ابحاث منهم٥ عالم سعودي ويحملون الدكتوراه في طور تجارب لقاح ضد كورونا الجديد بالاستفاده من لقاح كورونا السابق واثبت نجاحه علي الحيوانات ومن ضمن التجارب علي الابل واثبت قوة المناعه ضد الفيروس وفى طور التجارب,False
2721,MFH,تمديد الحجر الصحي ل 15 يوما     الجزائر فيروس كورونا,True
2722,MFH,بعدا السنة بشهرا التاني وهلقد في مصايب ، شو مخبايين الأشهر العشرة يلي جايين؟ سنموت بعد قليل لا داعي للهلع كورونا لبنان,False
2723,MFH,الفرق بينك و بين يلي معه كورونا  انه هو عمل فحص و انت لا,False
2724,4IF,اخر اخبار اللقاحات حسب بلومبيرغ ورويترز:  ادارة الرئيس ترمب تكثف وتعجل جهود انتاج لقاح مضاد ل فيروس كورونا بحيث تتوافر ١ مليون جرعة منه بحلول نهاية هذا العام، و٣مليون جرعة يناير المقبل.  جامعة اكسفورد اللندنية تعمل على تطوير لقاح مضاد يبدو واعدا، ليكون متوافرا سبتمبر ايلول,True
2725,ARC,إصابة تميم بفايروس كورونا بعد زيارته ايران  الحلقة 448   طارق المحياس   عبر صح لسانك ي الشاعر  وتستاهل الامارات  ويستاهل سعادة الاستاذ الاعلامي طارق المحياس,False
2726,4IF,فيديو  الدكتور هادي ياسين مدير المشاريع البحثية في مركز البحوث الطبية يتحدث عن تسجيل روسيا أول لقاح ضد فيروس كورونا جريدة الراية قطر لأجل قطر كلنا في البيت,True
2727,ARC,التدخين يمنع فيروس كورونا من الدخول لجسم الإنسان,False
2728,ARC,كورونا  وقرار عاجل بتأجيل اكسبو دبي 2020  م صيبة تحل  على الإمارات. إصابة محمد بن زايد بـ كورونا  وقرار عاجل بتأجيل اكسبو دبي 2020,False
2729,ARC,معطيات إضافية حول رواية عيون الظلام التي كتبها الأمريكيدين كونتز ونشرها سنة 1981، وعن مدى تطابقها الغريب مع وباء كورونا، بما في ذلك ذكره للسنة التي يحدث فيها الوباء وهي 2020,False
2730,ARC,عليكم بشوربة الثوم   فيروس كورونا,False
2731,4IF,ترمب: لقاح كورونا قد يتاح في أمريكا قبل انتخابات الرئاسة   COVID19 كورونا coronavirus,False
2732,MFH,المانيا    أوضح اطباء في مستشفى فرايبورغ الجامعي أن المسحات التي تؤخذ من الفم أو الأنف أو البلعوم لا تثبت دائما الإصابة بفيروس كورونا  وقد تعطي نتائج سلبية لحالة مصابة بالفعل بفيروس كورونا. وأوصوا بتحليل عينات أخرى من البراز أو إفرازات الجهاز التنفسي العميقة,True
2733,MFH,الفرق بينك وبين الي معو كورونا انو هو عمل فحص و انت لا,False
2734,ARC,كورونا في الكويت  !أقفلو المعابر البرية والمطار أمام دخول المصريين  وباء كورونا ينتشر فى المدارس المصرية لدرجة حدوث وفيات ! الحكومة المصرية تتكتم على الأمر بدواعى تأثر الاقتصاد والسياحة !,False
2735,ARC,تناول الثوم يساعد في الوقاية من العدوى بفيروس كورونا: يعد الثوم طعاما  صحيا ، ويتميز باحتوائه على بعض الخصائص المضادة للميكروبات. ومع ذلك، لا توجد أي بي نة تثبت أن تناول الثوم يقي من العدوى بفيروس كورونا المستجد,True
2736,ARC,مفهوم خاطئ : يمكن أن ينتقل فيروس كورونا المستجد  2019 nCov  عن طريق لدغات البعوض   حقيقة: فيروس كورونا المستجد  2019 nCov  لا يمكن أن ينتقل عن طريق لدغات البعوض فيروس كورونا المستجد هو فيروس من فيروسات الجهاز التنفسي ينتقل أساسا نتيجة مخالطة شخص مصاب. وعينا عن كورونا,True
2737,ARC,استطلاع كويتنا حول فيروس كورونا الكويت  مو خايف ولا كورونا ولا بورونا ، اليانسون افضل شيء كورونا,False
2738,MFH,عاجل: منظمة الصحة العالمية: الاعتقاد بأن فيروس كورونا سيختفي بحلول الصيف أمل زائف    عبر تطبيق نبض,True
2739,ARC,الرئيس الصيني صحبة رئيس الوزراء فى زيارة فجئية الى احد المساجد طالبا منهم الدعاء لرفع البلاء الان وقد عصيت وكنت من المفسدين آية من آيات الله للجبابرة اللهم اعز الاسلام والمسلمين فيروس كورونا  شؤون الامة,False
2740,MFH,يعني جبران و كورونا ببلد واحد  سنموت بعد قليل لبنان,False
2741,MFH,حديقة حيوان برونكس في نيويورك تعلن إصابة نمر بفيروس كورونا و 6 اسود عليهم الاعراض,True
2742,4IF,احدى طائرات الشحن القطرية القادمة من إيران تحمل على متنها مرضى بفيروس كورونا بغطاء تبرعات طبية مكدسين فوق بعضهم تهبط بمطار بيروت بالقوة تحت حماية حزب الله ,False
2743,MFH,انا لله وانا اليه راجعون  انتقل الى رحمة الله اخونا منير احد العمال في المؤسسة بسبب كورونا اسأل الله ان يغفر له ويرحمه ويسكنه فسيح جناته ويلهم أهله وذويه الصبر والسلوان لا تحرموه من دعائكم جزاكم الله خيرا   مرسول يستفز الكباتن والعملاء,True
2744,ARC,اختبار بسيط لمعرفه فيروس كورونا في ١ ثواني   3,False
